jahr;anlage;ort;bfsnr;rubrik;thema;wert;einheit;betrieb
2004;m0157;Bachs;81;Oberflächengewässer;Wärme;6.6;kW;Ja
2004;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0098;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0102;Zürich;261;Oberflächengewässer;Wärme;260;kW;Ja
2005;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2005;b0118;Zürich;261;Oberflächengewässer;Wärme;10000;kW;Ja
2005;b0119;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2005;b0138;Zürich;261;Oberflächengewässer;Wärme;87;kW;Ja
2005;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0150;Zürich;261;Oberflächengewässer;Wärme;660;kW;Ja
2005;b0152;Zürich;261;Oberflächengewässer;Wärme;220;kW;Ja
2005;b0157;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0158;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2005;b0182;Zürich;261;Oberflächengewässer;Wärme;10.8;kW;Ja
2005;b0185;Zürich;261;Oberflächengewässer;Wärme;249;kW;Ja
2005;b0186;Zürich;261;Oberflächengewässer;Wärme;178;kW;Ja
2005;b0187;Zürich;261;Oberflächengewässer;Wärme;190;kW;Ja
2005;b0188;Zürich;261;Oberflächengewässer;Wärme;165;kW;Ja
2005;b0192;Zürich;261;Oberflächengewässer;Wärme;3150;kW;Ja
2005;b0193;Zürich;261;Oberflächengewässer;Wärme;592;kW;Ja
2005;b0194;Zürich;261;Oberflächengewässer;Wärme;700;kW;Ja
2005;b0195;Zürich;261;Oberflächengewässer;Wärme;376;kW;Ja
2005;b0196;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2005;b0729;Zürich;261;Oberflächengewässer;Wärme;350;kW;Ja
2005;b0741;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;b0742;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2005;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2005;d0128;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2005;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2005;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2005;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2005;d0167;Thalwil;141;Oberflächengewässer;Wärme;0;kW;Ja
2005;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2005;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2005;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2005;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;180;kW;Ja
2005;d0287;Wädenswil;293;Oberflächengewässer;Wärme;30;kW;Ja
2005;d0288;Wädenswil;293;Oberflächengewässer;Wärme;28;kW;Ja
2005;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;545;kW;Ja
2005;e0123;Uetikon am See;159;Oberflächengewässer;Wärme;0;kW;Ja
2005;e0129;Meilen;156;Oberflächengewässer;Wärme;22;kW;Ja
2005;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2005;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2005;e0143;Zollikon;161;Oberflächengewässer;Wärme;27.5;kW;Ja
2005;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2005;e0165;Meilen;156;Oberflächengewässer;Wärme;108;kW;Ja
2005;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2005;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2005;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2005;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2005;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2005;i0257;Winterthur;230;Oberflächengewässer;Wärme;0;kW;Ja
2005;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2005;k0116;Flurlingen;29;Oberflächengewässer;Wärme;8;kW;Ja
2005;k0127;Andelfingen;291;Oberflächengewässer;Wärme;6.8;kW;Ja
2005;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2005;l0184;Eglisau;55;Oberflächengewässer;Wärme;80.6;kW;Ja
2005;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2005;m0152;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2005;m0153;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2005;m0157;Bachs;81;Oberflächengewässer;Wärme;6.6;kW;Ja
2005;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0098;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0102;Zürich;261;Oberflächengewässer;Wärme;260;kW;Ja
2006;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2006;b0118;Zürich;261;Oberflächengewässer;Wärme;10000;kW;Ja
2006;b0119;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2006;b0138;Zürich;261;Oberflächengewässer;Wärme;87;kW;Ja
2006;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0150;Zürich;261;Oberflächengewässer;Wärme;660;kW;Ja
2006;b0152;Zürich;261;Oberflächengewässer;Wärme;220;kW;Ja
2006;b0157;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0158;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2006;b0182;Zürich;261;Oberflächengewässer;Wärme;10.8;kW;Ja
2006;b0186;Zürich;261;Oberflächengewässer;Wärme;178;kW;Ja
2006;b0187;Zürich;261;Oberflächengewässer;Wärme;190;kW;Ja
2006;b0188;Zürich;261;Oberflächengewässer;Wärme;165;kW;Ja
2006;b0192;Zürich;261;Oberflächengewässer;Wärme;3150;kW;Ja
2006;b0193;Zürich;261;Oberflächengewässer;Wärme;600;kW;Ja
2006;b0194;Zürich;261;Oberflächengewässer;Wärme;700;kW;Ja
2006;b0195;Zürich;261;Oberflächengewässer;Wärme;376;kW;Ja
2006;b0196;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2006;b0202;Zürich;261;Oberflächengewässer;Wärme;1275;kW;Ja
2006;b0729;Zürich;261;Oberflächengewässer;Wärme;350;kW;Ja
2006;b0741;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;b0742;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2006;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2006;d0128;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2006;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2006;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2006;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2006;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2006;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2006;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2006;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;180;kW;Ja
2006;d0230;Thalwil;141;Oberflächengewässer;Wärme;560;kW;Ja
2006;d0287;Wädenswil;293;Oberflächengewässer;Wärme;30;kW;Ja
2006;d0288;Wädenswil;293;Oberflächengewässer;Wärme;28;kW;Ja
2006;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;545;kW;Ja
2006;e0123;Uetikon am See;159;Oberflächengewässer;Wärme;0;kW;Ja
2006;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2006;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2006;e0143;Zollikon;161;Oberflächengewässer;Wärme;27.5;kW;Ja
2006;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2006;e0165;Meilen;156;Oberflächengewässer;Wärme;108;kW;Ja
2006;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2006;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2006;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2006;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2006;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2006;i0257;Winterthur;230;Oberflächengewässer;Wärme;0;kW;Ja
2006;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2006;k0116;Flurlingen;29;Oberflächengewässer;Wärme;8;kW;Ja
2006;k0127;Andelfingen;291;Oberflächengewässer;Wärme;6.8;kW;Ja
2006;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2006;l0184;Eglisau;55;Oberflächengewässer;Wärme;80.6;kW;Ja
2006;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2006;m0152;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2006;m0153;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2006;m0157;Bachs;81;Oberflächengewässer;Wärme;6.6;kW;Ja
2006;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0098;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0102;Zürich;261;Oberflächengewässer;Wärme;260;kW;Ja
2007;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2007;b0118;Zürich;261;Oberflächengewässer;Wärme;10000;kW;Ja
2007;b0119;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2007;b0138;Zürich;261;Oberflächengewässer;Wärme;87;kW;Ja
2007;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0150;Zürich;261;Oberflächengewässer;Wärme;660;kW;Ja
2007;b0152;Zürich;261;Oberflächengewässer;Wärme;220;kW;Ja
2007;b0157;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0158;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2007;b0182;Zürich;261;Oberflächengewässer;Wärme;10.8;kW;Ja
2007;b0186;Zürich;261;Oberflächengewässer;Wärme;178;kW;Ja
2007;b0187;Zürich;261;Oberflächengewässer;Wärme;190;kW;Ja
2007;b0188;Zürich;261;Oberflächengewässer;Wärme;165;kW;Ja
2007;b0192;Zürich;261;Oberflächengewässer;Wärme;3150;kW;Ja
2007;b0193;Zürich;261;Oberflächengewässer;Wärme;600;kW;Ja
2007;b0194;Zürich;261;Oberflächengewässer;Wärme;700;kW;Ja
2007;b0195;Zürich;261;Oberflächengewässer;Wärme;376;kW;Ja
2007;b0196;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2007;b0202;Zürich;261;Oberflächengewässer;Wärme;1275;kW;Ja
2007;b0207;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0223;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0729;Zürich;261;Oberflächengewässer;Wärme;350;kW;Ja
2007;b0741;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;b0742;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2007;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2007;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2007;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2007;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2007;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2007;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2007;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2007;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;280;kW;Ja
2007;d0230;Thalwil;141;Oberflächengewässer;Wärme;560;kW;Ja
2007;d0287;Wädenswil;293;Oberflächengewässer;Wärme;30;kW;Ja
2007;d0288;Wädenswil;293;Oberflächengewässer;Wärme;28;kW;Ja
2007;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;545;kW;Ja
2007;e0123;Uetikon am See;159;Oberflächengewässer;Wärme;0;kW;Ja
2007;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2007;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2007;e0143;Zollikon;161;Oberflächengewässer;Wärme;27.5;kW;Ja
2007;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2007;e0165;Meilen;156;Oberflächengewässer;Wärme;108;kW;Ja
2007;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2007;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2007;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2007;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2007;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2007;i0257;Winterthur;230;Oberflächengewässer;Wärme;0;kW;Ja
2007;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2007;k0116;Flurlingen;29;Oberflächengewässer;Wärme;8;kW;Ja
2007;k0127;Andelfingen;291;Oberflächengewässer;Wärme;6.8;kW;Ja
2007;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2007;l0184;Eglisau;55;Oberflächengewässer;Wärme;80.6;kW;Ja
2007;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2007;m0152;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2007;m0153;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2007;m0157;Bachs;81;Oberflächengewässer;Wärme;6.6;kW;Ja
2007;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0098;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0102;Zürich;261;Oberflächengewässer;Wärme;260;kW;Ja
2008;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2008;b0118;Zürich;261;Oberflächengewässer;Wärme;7060;kW;Ja
2008;b0119;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2008;b0138;Zürich;261;Oberflächengewässer;Wärme;88;kW;Ja
2008;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0150;Zürich;261;Oberflächengewässer;Wärme;660;kW;Ja
2008;b0152;Zürich;261;Oberflächengewässer;Wärme;220;kW;Ja
2008;b0157;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0158;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2008;b0182;Zürich;261;Oberflächengewässer;Wärme;10.8;kW;Ja
2008;b0186;Zürich;261;Oberflächengewässer;Wärme;178;kW;Ja
2008;b0187;Zürich;261;Oberflächengewässer;Wärme;190;kW;Ja
2008;b0188;Zürich;261;Oberflächengewässer;Wärme;165;kW;Ja
2008;b0192;Zürich;261;Oberflächengewässer;Wärme;1557;kW;Ja
2008;b0193;Zürich;261;Oberflächengewässer;Wärme;600;kW;Ja
2008;b0194;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0195;Zürich;261;Oberflächengewässer;Wärme;355;kW;Ja
2008;b0196;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2008;b0202;Zürich;261;Oberflächengewässer;Wärme;1275;kW;Ja
2008;b0207;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0208;Zürich;261;Oberflächengewässer;Wärme;470;kW;Ja
2008;b0223;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0729;Zürich;261;Oberflächengewässer;Wärme;350;kW;Ja
2008;b0741;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;b0742;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2008;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2008;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2008;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2008;d0146;Horgen;295;Oberflächengewässer;Wärme;0;kW;Ja
2008;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2008;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2008;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2008;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2008;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;280;kW;Ja
2008;d0229;Horgen;295;Oberflächengewässer;Wärme;60;kW;Ja
2008;d0230;Thalwil;141;Oberflächengewässer;Wärme;372;kW;Ja
2008;d0287;Wädenswil;293;Oberflächengewässer;Wärme;30;kW;Ja
2008;d0288;Wädenswil;293;Oberflächengewässer;Wärme;28;kW;Ja
2008;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;545;kW;Ja
2008;e0123;Uetikon am See;159;Oberflächengewässer;Wärme;0;kW;Ja
2008;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2008;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2008;e0143;Zollikon;161;Oberflächengewässer;Wärme;27.5;kW;Ja
2008;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2008;e0165;Meilen;156;Oberflächengewässer;Wärme;65;kW;Ja
2008;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2008;e0174;Meilen;156;Oberflächengewässer;Wärme;140.5;kW;Ja
2008;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2008;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2008;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2008;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2008;i0257;Winterthur;230;Oberflächengewässer;Wärme;3;kW;Ja
2008;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2008;k0116;Flurlingen;29;Oberflächengewässer;Wärme;8;kW;Ja
2008;k0127;Andelfingen;291;Oberflächengewässer;Wärme;0;kW;Ja
2008;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2008;l0184;Eglisau;55;Oberflächengewässer;Wärme;80.6;kW;Ja
2008;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2008;l0211;Glattfelden;58;Oberflächengewässer;Wärme;550;kW;Ja
2008;m0152;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2008;m0153;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2008;m0157;Bachs;81;Oberflächengewässer;Wärme;6.6;kW;Ja
2008;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Wärme;0;kW;Ja
2008;n0134;Dietikon;243;Oberflächengewässer;Wärme;630;kW;Ja
2009;b0098;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0102;Zürich;261;Oberflächengewässer;Wärme;260;kW;Ja
2009;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2009;b0118;Zürich;261;Oberflächengewässer;Wärme;7060;kW;Ja
2009;b0119;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2009;b0138;Zürich;261;Oberflächengewässer;Wärme;88;kW;Ja
2009;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0150;Zürich;261;Oberflächengewässer;Wärme;660;kW;Ja
2009;b0152;Zürich;261;Oberflächengewässer;Wärme;220;kW;Ja
2009;b0157;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2009;b0182;Zürich;261;Oberflächengewässer;Wärme;10.8;kW;Ja
2009;b0186;Zürich;261;Oberflächengewässer;Wärme;178;kW;Ja
2009;b0187;Zürich;261;Oberflächengewässer;Wärme;190;kW;Ja
2009;b0188;Zürich;261;Oberflächengewässer;Wärme;165;kW;Ja
2009;b0192;Zürich;261;Oberflächengewässer;Wärme;1565.7;kW;Ja
2009;b0193;Zürich;261;Oberflächengewässer;Wärme;600;kW;Ja
2009;b0194;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0195;Zürich;261;Oberflächengewässer;Wärme;355;kW;Ja
2009;b0196;Zürich;261;Oberflächengewässer;Wärme;70;kW;Ja
2009;b0197;Zürich;261;Oberflächengewässer;Wärme;41;kW;Ja
2009;b0202;Zürich;261;Oberflächengewässer;Wärme;1028.5;kW;Ja
2009;b0207;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0208;Zürich;261;Oberflächengewässer;Wärme;470;kW;Ja
2009;b0223;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0729;Zürich;261;Oberflächengewässer;Wärme;350;kW;Ja
2009;b0741;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;b0742;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2009;d0117;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2009;d0130;Horgen;295;Oberflächengewässer;Wärme;616;kW;Ja
2009;d0140;Wädenswil;293;Oberflächengewässer;Wärme;0;kW;Ja
2009;d0146;Horgen;295;Oberflächengewässer;Wärme;0;kW;Ja
2009;d0153;Kilchberg (ZH);135;Oberflächengewässer;Wärme;0;kW;Ja
2009;d0217;Wädenswil;293;Oberflächengewässer;Wärme;10.5;kW;Ja
2009;d0221;Rüschlikon;139;Oberflächengewässer;Wärme;5.7;kW;Ja
2009;d0225;Wädenswil;293;Oberflächengewässer;Wärme;450;kW;Ja
2009;d0226;Kilchberg (ZH);135;Oberflächengewässer;Wärme;280;kW;Ja
2009;d0229;Horgen;295;Oberflächengewässer;Wärme;60;kW;Ja
2009;d0230;Thalwil;141;Oberflächengewässer;Wärme;372;kW;Ja
2009;d0287;Wädenswil;293;Oberflächengewässer;Wärme;30;kW;Ja
2009;d0288;Wädenswil;293;Oberflächengewässer;Wärme;28;kW;Ja
2009;e0100;Küsnacht (ZH);154;Oberflächengewässer;Wärme;545;kW;Ja
2009;e0123;Uetikon am See;159;Oberflächengewässer;Wärme;0;kW;Ja
2009;e0132;Meilen;156;Oberflächengewässer;Wärme;0;kW;Ja
2009;e0141;Stäfa;158;Oberflächengewässer;Wärme;23;kW;Ja
2009;e0143;Zollikon;161;Oberflächengewässer;Wärme;27.5;kW;Ja
2009;e0163;Männedorf;155;Oberflächengewässer;Wärme;26;kW;Ja
2009;e0165;Meilen;156;Oberflächengewässer;Wärme;130;kW;Ja
2009;e0170;Männedorf;155;Oberflächengewässer;Wärme;25;kW;Ja
2009;e0174;Meilen;156;Oberflächengewässer;Wärme;140.5;kW;Ja
2009;e0187;Küsnacht (ZH);154;Oberflächengewässer;Wärme;160;kW;Ja
2009;e0192;Männedorf;155;Oberflächengewässer;Wärme;694;kW;Ja
2009;e0193;Männedorf;155;Oberflächengewässer;Wärme;1250;kW;Ja
2009;e0194;Meilen;156;Oberflächengewässer;Wärme;67;kW;Ja
2009;g0096;Dübendorf;191;Oberflächengewässer;Wärme;0;kW;Ja
2009;g0128;Dübendorf;191;Oberflächengewässer;Wärme;250;kW;Ja
2009;h0160;Pfäffikon;177;Oberflächengewässer;Wärme;279;kW;Ja
2009;h0165;Pfäffikon;177;Oberflächengewässer;Wärme;230;kW;Ja
2009;h0352;Pfäffikon;177;Oberflächengewässer;Wärme;0;kW;Ja
2009;i0257;Winterthur;230;Oberflächengewässer;Wärme;0;kW;Ja
2009;k0087;Rheinau;38;Oberflächengewässer;Wärme;0;kW;Ja
2009;k0116;Flurlingen;29;Oberflächengewässer;Wärme;8;kW;Ja
2009;k0127;Andelfingen;291;Oberflächengewässer;Wärme;0;kW;Ja
2009;l0152;Hochfelden;59;Oberflächengewässer;Wärme;0;kW;Ja
2009;l0184;Eglisau;55;Oberflächengewässer;Wärme;80.6;kW;Ja
2009;l0204;Opfikon;66;Oberflächengewässer;Wärme;93;kW;Ja
2009;l0211;Glattfelden;58;Oberflächengewässer;Wärme;550;kW;Ja
2009;m0152;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2009;m0153;Bachs;81;Oberflächengewässer;Wärme;6.4;kW;Ja
2009;m0157;Bachs;81;Oberflächengewässer;Wärme;6.6;kW;Ja
2009;n0086;Birmensdorf (ZH);242;Oberflächengewässer;Wärme;0;kW;Ja
2009;n0134;Dietikon;243;Oberflächengewässer;Wärme;630;kW;Ja
2010;b0098;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2010;b0102;Zürich;261;Oberflächengewässer;Wärme;260;kW;Ja
2010;b0116;Zürich;261;Oberflächengewässer;Wärme;100;kW;Ja
2010;b0118;Zürich;261;Oberflächengewässer;Wärme;7060;kW;Ja
2010;b0119;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2010;b0131;Zürich;261;Oberflächengewässer;Wärme;42;kW;Ja
2010;b0138;Zürich;261;Oberflächengewässer;Wärme;88;kW;Ja
2010;b0143;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2010;b0150;Zürich;261;Oberflächengewässer;Wärme;660;kW;Ja
2010;b0152;Zürich;261;Oberflächengewässer;Wärme;220;kW;Ja
2010;b0157;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2010;b0163;Zürich;261;Oberflächengewässer;Wärme;0;kW;Ja
2010;b0174;Zürich;261;Oberflächengewässer;Wärme;250;kW;Ja
2010;b0182;Zürich;261;Oberflächengewässer;Wärme;10.8;kW;Ja
2010;b0186;Zürich;261;Oberflächengewässer;Wärme;178;kW;Ja
2010;b0187;Zürich;261;Oberflächengewässer;Wärme;190;kW;Ja
2010;b0188;Zürich;261;Oberflächengewässer;Wärme;165;kW;Ja
