"bfsnr","gemeinde","jahr","total_waermeentnahme_kw","total_waermeeintrag_kw","anzahl","cum_waermeentnahme_kw","cum_waermeeintrag_kw","cum_anzahl"
131,"Adliswil",1995,0,0,0,34,28,1
131,"Adliswil",1996,0,0,0,34,28,1
131,"Adliswil",1997,0,0,0,34,28,1
131,"Adliswil",1998,0,0,0,34,28,1
131,"Adliswil",1999,0,0,0,34,28,1
131,"Adliswil",2000,0,0,0,34,28,1
131,"Adliswil",2001,0,0,0,34,28,1
131,"Adliswil",2002,0,0,0,34,28,1
131,"Adliswil",2003,0,0,0,34,28,1
131,"Adliswil",2004,0,0,0,34,28,1
131,"Adliswil",2005,84,0,1,118,28,2
131,"Adliswil",2006,0,0,0,118,28,2
131,"Adliswil",2007,0,0,0,118,28,2
131,"Adliswil",2008,0,0,0,118,28,2
131,"Adliswil",2009,0,0,0,118,28,2
131,"Adliswil",2010,0,0,0,118,28,2
131,"Adliswil",2011,0,0,0,118,28,2
131,"Adliswil",2012,0,0,0,118,28,2
131,"Adliswil",2013,0,0,0,118,28,2
131,"Adliswil",2014,0,0,0,118,28,2
131,"Adliswil",2015,0,0,0,118,28,2
131,"Adliswil",2016,0,0,0,118,28,2
131,"Adliswil",2017,0,0,0,118,28,2
131,"Adliswil",2018,0,0,0,118,28,2
131,"Adliswil",2019,0,0,0,118,28,2
131,"Adliswil",2020,0,0,0,118,28,2
131,"Adliswil",2021,0,0,0,118,28,2
131,"Adliswil",2022,0,0,0,118,28,2
131,"Adliswil",2023,0,0,0,118,28,2
141,"Thalwil",1981,0,0,0,0,0,0
141,"Thalwil",1982,0,0,0,0,0,0
141,"Thalwil",1983,0,0,0,0,0,0
141,"Thalwil",1984,0,0,0,0,0,0
141,"Thalwil",1985,0,0,0,0,0,0
141,"Thalwil",1986,0,0,0,0,0,0
141,"Thalwil",1987,0,0,0,0,0,0
141,"Thalwil",1988,0,0,0,0,0,0
141,"Thalwil",1989,0,0,0,0,0,0
141,"Thalwil",1990,0,0,0,0,0,0
141,"Thalwil",1991,0,0,0,0,0,0
141,"Thalwil",1992,0,0,0,0,0,0
141,"Thalwil",1993,0,0,0,0,0,0
141,"Thalwil",1994,0,0,0,0,0,0
141,"Thalwil",1995,0,0,0,0,0,0
141,"Thalwil",1996,0,0,0,0,0,0
141,"Thalwil",1997,0,0,0,0,0,0
141,"Thalwil",1998,0,0,0,0,0,0
141,"Thalwil",1999,0,0,0,0,0,0
141,"Thalwil",2000,0,0,0,0,0,0
141,"Thalwil",2001,0,0,0,0,0,0
141,"Thalwil",2002,0,0,0,0,0,0
141,"Thalwil",2003,0,0,0,0,0,0
141,"Thalwil",2004,0,0,0,0,0,0
141,"Thalwil",2005,0,0,0,0,0,0
141,"Thalwil",2006,0,0,0,0,0,0
141,"Thalwil",2007,0,0,0,0,0,0
141,"Thalwil",2008,10.5,0,1,10.5,0,1
141,"Thalwil",2009,0,0,0,10.5,0,1
141,"Thalwil",2010,0,0,0,10.5,0,1
141,"Thalwil",2011,0,0,0,10.5,0,1
141,"Thalwil",2012,0,0,0,10.5,0,1
141,"Thalwil",2013,0,0,0,10.5,0,1
141,"Thalwil",2014,0,0,0,10.5,0,1
141,"Thalwil",2015,0,0,0,10.5,0,1
141,"Thalwil",2016,0,0,0,10.5,0,1
141,"Thalwil",2017,0,0,0,10.5,0,1
141,"Thalwil",2018,0,0,0,10.5,0,1
141,"Thalwil",2019,0,0,0,10.5,0,1
141,"Thalwil",2020,0,0,0,10.5,0,1
141,"Thalwil",2021,0,0,0,10.5,0,1
141,"Thalwil",2022,0,0,0,10.5,0,1
141,"Thalwil",2023,0,0,0,10.5,0,1
153,"Hombrechtikon",1981,0,0,0,0,0,0
153,"Hombrechtikon",1982,0,0,0,0,0,0
153,"Hombrechtikon",1983,0,0,0,0,0,0
153,"Hombrechtikon",1984,0,0,0,0,0,0
153,"Hombrechtikon",1985,0,0,0,0,0,0
153,"Hombrechtikon",1986,0,0,0,0,0,0
153,"Hombrechtikon",1987,0,0,0,0,0,0
153,"Hombrechtikon",1988,0,0,0,0,0,0
153,"Hombrechtikon",1989,0,0,0,0,0,0
153,"Hombrechtikon",1990,0,0,0,0,0,0
153,"Hombrechtikon",1991,0,0,0,0,0,0
153,"Hombrechtikon",1992,0,0,0,0,0,0
153,"Hombrechtikon",1993,0,0,0,0,0,0
153,"Hombrechtikon",1994,0,0,0,0,0,0
153,"Hombrechtikon",1995,0,0,0,0,0,0
153,"Hombrechtikon",1996,0,0,0,0,0,0
153,"Hombrechtikon",1997,0,0,0,0,0,0
153,"Hombrechtikon",1998,0,0,0,0,0,0
153,"Hombrechtikon",1999,0,0,0,0,0,0
153,"Hombrechtikon",2000,0,0,0,0,0,0
153,"Hombrechtikon",2001,0,0,0,0,0,0
153,"Hombrechtikon",2002,0,0,0,0,0,0
153,"Hombrechtikon",2003,0,0,0,0,0,0
153,"Hombrechtikon",2004,0,0,0,0,0,0
153,"Hombrechtikon",2005,0,0,0,0,0,0
153,"Hombrechtikon",2006,0,0,0,0,0,0
153,"Hombrechtikon",2007,0,0,0,0,0,0
153,"Hombrechtikon",2008,0,0,0,0,0,0
153,"Hombrechtikon",2009,0,0,0,0,0,0
153,"Hombrechtikon",2010,29.6,0,1,29.6,0,1
153,"Hombrechtikon",2011,0,0,0,29.6,0,1
153,"Hombrechtikon",2012,0,0,0,29.6,0,1
153,"Hombrechtikon",2013,0,0,0,29.6,0,1
153,"Hombrechtikon",2014,25,0,1,54.6,0,2
153,"Hombrechtikon",2015,0,0,0,54.6,0,2
153,"Hombrechtikon",2016,0,0,0,54.6,0,2
153,"Hombrechtikon",2017,0,0,0,54.6,0,2
153,"Hombrechtikon",2018,0,0,0,54.6,0,2
153,"Hombrechtikon",2019,0,0,0,54.6,0,2
153,"Hombrechtikon",2020,0,0,0,54.6,0,2
153,"Hombrechtikon",2021,0,0,0,54.6,0,2
153,"Hombrechtikon",2022,0,0,0,54.6,0,2
153,"Hombrechtikon",2023,0,0,0,54.6,0,2
158,"Stäfa",1981,0,0,0,0,0,0
158,"Stäfa",1982,0,0,0,0,0,0
158,"Stäfa",1983,0,0,0,0,0,0
158,"Stäfa",1984,0,0,0,0,0,0
158,"Stäfa",1985,0,0,0,0,0,0
158,"Stäfa",1986,0,0,0,0,0,0
158,"Stäfa",1987,0,0,0,0,0,0
158,"Stäfa",1988,0,0,0,0,0,0
158,"Stäfa",1989,0,0,0,0,0,0
158,"Stäfa",1990,0,0,0,0,0,0
158,"Stäfa",1991,0,0,0,0,0,0
158,"Stäfa",1992,0,0,0,0,0,0
158,"Stäfa",1993,0,0,0,0,0,0
158,"Stäfa",1994,0,0,0,0,0,0
158,"Stäfa",1995,0,0,0,0,0,0
158,"Stäfa",1996,0,0,0,0,0,0
158,"Stäfa",1997,0,0,0,0,0,0
158,"Stäfa",1998,0,0,0,0,0,0
158,"Stäfa",1999,0,0,0,0,0,0
158,"Stäfa",2000,0,0,0,0,0,0
158,"Stäfa",2001,0,0,0,0,0,0
158,"Stäfa",2002,0,0,0,0,0,0
158,"Stäfa",2003,0,0,0,0,0,0
158,"Stäfa",2004,0,0,0,0,0,0
158,"Stäfa",2005,0,0,0,0,0,0
158,"Stäfa",2006,0,0,0,0,0,0
158,"Stäfa",2007,0,0,0,0,0,0
158,"Stäfa",2008,0,0,0,0,0,0
158,"Stäfa",2009,50,0,1,50,0,1
158,"Stäfa",2010,0,0,0,50,0,1
158,"Stäfa",2011,0,0,0,50,0,1
158,"Stäfa",2012,0,0,0,50,0,1
158,"Stäfa",2013,0,0,0,50,0,1
158,"Stäfa",2014,0,0,0,50,0,1
158,"Stäfa",2015,0,0,0,50,0,1
158,"Stäfa",2016,0,0,0,50,0,1
158,"Stäfa",2017,0,0,0,50,0,1
158,"Stäfa",2018,0,0,0,50,0,1
158,"Stäfa",2019,0,0,0,50,0,1
158,"Stäfa",2020,0,0,0,50,0,1
158,"Stäfa",2021,0,0,0,50,0,1
158,"Stäfa",2022,0,0,0,50,0,1
158,"Stäfa",2023,0,0,0,50,0,1
172,"Fehraltorf",1981,0,0,0,0,0,0
172,"Fehraltorf",1982,0,0,0,0,0,0
172,"Fehraltorf",1983,0,0,0,0,0,0
172,"Fehraltorf",1984,0,0,0,0,0,0
172,"Fehraltorf",1985,0,0,0,0,0,0
172,"Fehraltorf",1986,0,0,0,0,0,0
172,"Fehraltorf",1987,0,0,0,0,0,0
172,"Fehraltorf",1988,0,0,0,0,0,0
172,"Fehraltorf",1989,0,0,0,0,0,0
172,"Fehraltorf",1990,0,0,0,0,0,0
172,"Fehraltorf",1991,0,0,0,0,0,0
172,"Fehraltorf",1992,0,0,0,0,0,0
172,"Fehraltorf",1993,0,0,0,0,0,0
172,"Fehraltorf",1994,0,0,0,0,0,0
172,"Fehraltorf",1995,0,0,0,0,0,0
172,"Fehraltorf",1996,0,0,0,0,0,0
172,"Fehraltorf",1997,0,0,0,0,0,0
172,"Fehraltorf",1998,0,0,0,0,0,0
172,"Fehraltorf",1999,0,0,0,0,0,0
172,"Fehraltorf",2000,0,0,0,0,0,0
172,"Fehraltorf",2001,0,0,0,0,0,0
172,"Fehraltorf",2002,0,0,0,0,0,0
172,"Fehraltorf",2003,0,0,0,0,0,0
172,"Fehraltorf",2004,0,0,0,0,0,0
172,"Fehraltorf",2005,0,0,0,0,0,0
172,"Fehraltorf",2006,0,0,0,0,0,0
172,"Fehraltorf",2007,0,0,0,0,0,0
172,"Fehraltorf",2008,0,0,0,0,0,0
172,"Fehraltorf",2009,0,0,0,0,0,0
172,"Fehraltorf",2010,0,0,0,0,0,0
172,"Fehraltorf",2011,0,0,0,0,0,0
172,"Fehraltorf",2012,0,0,0,0,0,0
172,"Fehraltorf",2013,230,0,1,230,0,1
172,"Fehraltorf",2014,0,0,0,230,0,1
172,"Fehraltorf",2015,0,0,0,230,0,1
172,"Fehraltorf",2016,0,0,0,230,0,1
172,"Fehraltorf",2017,0,0,0,230,0,1
172,"Fehraltorf",2018,0,0,0,230,0,1
172,"Fehraltorf",2019,0,0,0,230,0,1
172,"Fehraltorf",2020,0,0,0,230,0,1
172,"Fehraltorf",2021,0,0,0,230,0,1
172,"Fehraltorf",2022,0,0,0,230,0,1
172,"Fehraltorf",2023,178,135,1,408,135,2
177,"Pfäffikon",1981,0,0,0,0,0,0
177,"Pfäffikon",1982,0,0,0,0,0,0
177,"Pfäffikon",1983,0,0,0,0,0,0
177,"Pfäffikon",1984,0,0,0,0,0,0
177,"Pfäffikon",1985,0,0,0,0,0,0
177,"Pfäffikon",1986,0,0,0,0,0,0
177,"Pfäffikon",1987,0,0,0,0,0,0
177,"Pfäffikon",1988,0,0,0,0,0,0
177,"Pfäffikon",1989,0,0,0,0,0,0
177,"Pfäffikon",1990,0,0,0,0,0,0
177,"Pfäffikon",1991,0,0,0,0,0,0
177,"Pfäffikon",1992,0,0,0,0,0,0
177,"Pfäffikon",1993,0,0,0,0,0,0
177,"Pfäffikon",1994,0,0,0,0,0,0
177,"Pfäffikon",1995,0,0,0,0,0,0
177,"Pfäffikon",1996,0,0,0,0,0,0
177,"Pfäffikon",1997,0,0,0,0,0,0
177,"Pfäffikon",1998,0,0,0,0,0,0
177,"Pfäffikon",1999,0,0,0,0,0,0
177,"Pfäffikon",2000,0,0,0,0,0,0
177,"Pfäffikon",2001,0,0,0,0,0,0
177,"Pfäffikon",2002,0,0,0,0,0,0
177,"Pfäffikon",2003,0,0,0,0,0,0
177,"Pfäffikon",2004,0,0,0,0,0,0
177,"Pfäffikon",2005,0,0,0,0,0,0
177,"Pfäffikon",2006,0,0,0,0,0,0
177,"Pfäffikon",2007,0,0,0,0,0,0
177,"Pfäffikon",2008,0,0,0,0,0,0
177,"Pfäffikon",2009,0,0,0,0,0,0
177,"Pfäffikon",2010,0,0,0,0,0,0
177,"Pfäffikon",2011,0,0,0,0,0,0
177,"Pfäffikon",2012,0,0,0,0,0,0
177,"Pfäffikon",2013,0,0,0,0,0,0
177,"Pfäffikon",2014,0,0,0,0,0,0
177,"Pfäffikon",2015,124,0,1,124,0,1
177,"Pfäffikon",2016,10.7,0,1,134.7,0,2
177,"Pfäffikon",2017,0,0,0,134.7,0,2
177,"Pfäffikon",2018,0,0,0,134.7,0,2
177,"Pfäffikon",2019,0,0,0,134.7,0,2
177,"Pfäffikon",2020,0,0,0,134.7,0,2
177,"Pfäffikon",2021,0,0,0,134.7,0,2
177,"Pfäffikon",2022,0,0,0,134.7,0,2
177,"Pfäffikon",2023,0,0,0,134.7,0,2
181,"Wila",1981,0,0,0,0,0,0
181,"Wila",1982,0,0,0,0,0,0
181,"Wila",1983,0,0,0,0,0,0
181,"Wila",1984,0,0,0,0,0,0
181,"Wila",1985,0,0,0,0,0,0
181,"Wila",1986,0,0,0,0,0,0
181,"Wila",1987,0,0,0,0,0,0
181,"Wila",1988,0,0,0,0,0,0
181,"Wila",1989,0,0,0,0,0,0
181,"Wila",1990,0,0,0,0,0,0
181,"Wila",1991,0,0,0,0,0,0
181,"Wila",1992,0,0,0,0,0,0
181,"Wila",1993,0,0,0,0,0,0
181,"Wila",1994,0,0,0,0,0,0
181,"Wila",1995,0,0,0,0,0,0
181,"Wila",1996,0,0,0,0,0,0
181,"Wila",1997,0,0,0,0,0,0
181,"Wila",1998,0,0,0,0,0,0
181,"Wila",1999,0,0,0,0,0,0
181,"Wila",2000,0,0,0,0,0,0
181,"Wila",2001,0,0,0,0,0,0
181,"Wila",2002,0,0,0,0,0,0
181,"Wila",2003,0,0,0,0,0,0
181,"Wila",2004,0,0,0,0,0,0
181,"Wila",2005,0,0,0,0,0,0
181,"Wila",2006,0,0,0,0,0,0
181,"Wila",2007,0,0,0,0,0,0
181,"Wila",2008,0,0,0,0,0,0
181,"Wila",2009,0,0,0,0,0,0
181,"Wila",2010,0,0,0,0,0,0
181,"Wila",2011,0,0,0,0,0,0
181,"Wila",2012,0,0,0,0,0,0
181,"Wila",2013,0,0,0,0,0,0
181,"Wila",2014,0,0,0,0,0,0
181,"Wila",2015,0,0,0,0,0,0
181,"Wila",2016,0,0,0,0,0,0
181,"Wila",2017,0,0,0,0,0,0
181,"Wila",2018,155,0,1,155,0,1
181,"Wila",2019,0,0,0,155,0,1
181,"Wila",2020,0,0,0,155,0,1
181,"Wila",2021,0,0,0,155,0,1
181,"Wila",2022,0,0,0,155,0,1
181,"Wila",2023,0,0,0,155,0,1
191,"Dübendorf",1981,0,0,0,0,0,0
191,"Dübendorf",1982,0,0,0,0,0,0
191,"Dübendorf",1983,0,0,0,0,0,0
191,"Dübendorf",1984,0,0,0,0,0,0
191,"Dübendorf",1985,0,0,0,0,0,0
191,"Dübendorf",1986,0,0,0,0,0,0
191,"Dübendorf",1987,0,0,0,0,0,0
191,"Dübendorf",1988,0,0,0,0,0,0
191,"Dübendorf",1989,0,0,0,0,0,0
191,"Dübendorf",1990,0,0,0,0,0,0
191,"Dübendorf",1991,0,0,0,0,0,0
191,"Dübendorf",1992,0,0,0,0,0,0
191,"Dübendorf",1993,0,0,0,0,0,0
191,"Dübendorf",1994,0,0,0,0,0,0
191,"Dübendorf",1995,0,0,0,0,0,0
191,"Dübendorf",1996,0,0,0,0,0,0
191,"Dübendorf",1997,0,0,0,0,0,0
191,"Dübendorf",1998,0,0,0,0,0,0
191,"Dübendorf",1999,0,0,0,0,0,0
191,"Dübendorf",2000,0,0,0,0,0,0
191,"Dübendorf",2001,0,0,0,0,0,0
191,"Dübendorf",2002,0,0,0,0,0,0
191,"Dübendorf",2003,0,488,2,0,488,2
191,"Dübendorf",2004,0,0,0,0,488,2
191,"Dübendorf",2005,0,0,0,0,488,2
191,"Dübendorf",2006,0,0,0,0,488,2
191,"Dübendorf",2007,0,0,0,0,488,2
191,"Dübendorf",2008,0,0,0,0,488,2
191,"Dübendorf",2009,0,0,0,0,488,2
191,"Dübendorf",2010,61,0,1,61,488,3
191,"Dübendorf",2011,0,0,0,61,488,3
191,"Dübendorf",2012,0,0,0,61,488,3
191,"Dübendorf",2013,0,0,0,61,488,3
191,"Dübendorf",2014,0,0,0,61,488,3
191,"Dübendorf",2015,0,0,0,61,488,3
191,"Dübendorf",2016,0,0,0,61,488,3
191,"Dübendorf",2017,0,0,0,61,488,3
191,"Dübendorf",2018,0,0,0,61,488,3
191,"Dübendorf",2019,0,0,0,61,488,3
191,"Dübendorf",2020,0,0,0,61,488,3
191,"Dübendorf",2021,0,0,0,61,488,3
191,"Dübendorf",2022,0,0,0,61,488,3
191,"Dübendorf",2023,0,0,0,61,488,3
192,"Egg",1981,0,0,0,0,0,0
192,"Egg",1982,0,0,0,0,0,0
192,"Egg",1983,0,0,0,0,0,0
192,"Egg",1984,0,0,0,0,0,0
192,"Egg",1985,0,0,0,0,0,0
192,"Egg",1986,0,0,0,0,0,0
192,"Egg",1987,0,0,0,0,0,0
192,"Egg",1988,0,0,0,0,0,0
192,"Egg",1989,0,0,0,0,0,0
192,"Egg",1990,0,0,0,0,0,0
192,"Egg",1991,0,0,0,0,0,0
192,"Egg",1992,0,0,0,0,0,0
192,"Egg",1993,0,0,0,0,0,0
192,"Egg",1994,0,0,0,0,0,0
192,"Egg",1995,0,0,0,0,0,0
192,"Egg",1996,0,0,0,0,0,0
192,"Egg",1997,0,0,0,0,0,0
192,"Egg",1998,0,0,0,0,0,0
192,"Egg",1999,0,0,0,0,0,0
192,"Egg",2000,0,0,0,0,0,0
192,"Egg",2001,0,0,0,0,0,0
192,"Egg",2002,0,0,0,0,0,0
192,"Egg",2003,0,0,0,0,0,0
192,"Egg",2004,0,0,0,0,0,0
192,"Egg",2005,0,0,0,0,0,0
192,"Egg",2006,0,0,0,0,0,0
192,"Egg",2007,0,0,0,0,0,0
192,"Egg",2008,0,0,0,0,0,0
192,"Egg",2009,0,0,0,0,0,0
192,"Egg",2010,0,0,0,0,0,0
192,"Egg",2011,0,0,0,0,0,0
192,"Egg",2012,0,0,0,0,0,0
192,"Egg",2013,53,0,1,53,0,1
192,"Egg",2014,0,0,0,53,0,1
192,"Egg",2015,0,0,0,53,0,1
192,"Egg",2016,0,0,0,53,0,1
192,"Egg",2017,0,0,0,53,0,1
192,"Egg",2018,0,0,0,53,0,1
192,"Egg",2019,0,0,0,53,0,1
192,"Egg",2020,0,0,0,53,0,1
192,"Egg",2021,0,0,0,53,0,1
192,"Egg",2022,0,0,0,53,0,1
192,"Egg",2023,0,0,0,53,0,1
193,"Fällanden",1981,0,0,0,0,0,0
193,"Fällanden",1982,0,0,0,0,0,0
193,"Fällanden",1983,0,0,0,0,0,0
193,"Fällanden",1984,0,0,0,0,0,0
193,"Fällanden",1985,0,0,0,0,0,0
193,"Fällanden",1986,0,0,0,0,0,0
193,"Fällanden",1987,0,0,0,0,0,0
193,"Fällanden",1988,0,0,0,0,0,0
193,"Fällanden",1989,0,0,0,0,0,0
193,"Fällanden",1990,0,0,0,0,0,0
193,"Fällanden",1991,0,0,0,0,0,0
193,"Fällanden",1992,0,0,0,0,0,0
193,"Fällanden",1993,0,0,0,0,0,0
193,"Fällanden",1994,0,0,0,0,0,0
193,"Fällanden",1995,0,0,0,0,0,0
193,"Fällanden",1996,0,0,0,0,0,0
193,"Fällanden",1997,0,0,0,0,0,0
193,"Fällanden",1998,0,0,0,0,0,0
193,"Fällanden",1999,0,0,0,0,0,0
193,"Fällanden",2000,0,0,0,0,0,0
193,"Fällanden",2001,0,0,0,0,0,0
193,"Fällanden",2002,0,0,0,0,0,0
193,"Fällanden",2003,0,0,0,0,0,0
193,"Fällanden",2004,0,0,0,0,0,0
193,"Fällanden",2005,0,0,0,0,0,0
193,"Fällanden",2006,0,0,0,0,0,0
193,"Fällanden",2007,0,0,0,0,0,0
193,"Fällanden",2008,0,0,0,0,0,0
193,"Fällanden",2009,0,0,0,0,0,0
193,"Fällanden",2010,50,0,1,50,0,1
193,"Fällanden",2011,0,0,0,50,0,1
193,"Fällanden",2012,0,0,0,50,0,1
193,"Fällanden",2013,0,0,0,50,0,1
193,"Fällanden",2014,0,0,0,50,0,1
193,"Fällanden",2015,0,0,0,50,0,1
193,"Fällanden",2016,0,0,0,50,0,1
193,"Fällanden",2017,0,0,0,50,0,1
193,"Fällanden",2018,0,0,0,50,0,1
193,"Fällanden",2019,0,0,0,50,0,1
193,"Fällanden",2020,0,0,0,50,0,1
193,"Fällanden",2021,0,0,0,50,0,1
193,"Fällanden",2022,0,0,0,50,0,1
193,"Fällanden",2023,0,0,0,50,0,1
194,"Greifensee",1981,0,0,0,0,0,0
194,"Greifensee",1982,0,0,0,0,0,0
194,"Greifensee",1983,0,0,0,0,0,0
194,"Greifensee",1984,0,0,0,0,0,0
194,"Greifensee",1985,0,0,0,0,0,0
194,"Greifensee",1986,0,0,0,0,0,0
194,"Greifensee",1987,0,0,0,0,0,0
194,"Greifensee",1988,0,0,0,0,0,0
194,"Greifensee",1989,0,0,0,0,0,0
194,"Greifensee",1990,0,0,0,0,0,0
194,"Greifensee",1991,0,0,0,0,0,0
194,"Greifensee",1992,0,0,0,0,0,0
194,"Greifensee",1993,0,0,0,0,0,0
194,"Greifensee",1994,0,0,0,0,0,0
194,"Greifensee",1995,0,0,0,0,0,0
194,"Greifensee",1996,0,0,0,0,0,0
194,"Greifensee",1997,0,0,0,0,0,0
194,"Greifensee",1998,0,0,0,0,0,0
194,"Greifensee",1999,0,0,0,0,0,0
194,"Greifensee",2000,0,0,0,0,0,0
194,"Greifensee",2001,0,0,0,0,0,0
194,"Greifensee",2002,0,0,0,0,0,0
194,"Greifensee",2003,0,0,0,0,0,0
194,"Greifensee",2004,0,0,0,0,0,0
194,"Greifensee",2005,0,0,0,0,0,0
194,"Greifensee",2006,0,0,0,0,0,0
194,"Greifensee",2007,0,0,0,0,0,0
194,"Greifensee",2008,0,0,0,0,0,0
194,"Greifensee",2009,0,0,0,0,0,0
194,"Greifensee",2010,0,0,0,0,0,0
194,"Greifensee",2011,40,0,1,40,0,1
194,"Greifensee",2012,0,0,0,40,0,1
194,"Greifensee",2013,0,0,0,40,0,1
194,"Greifensee",2014,0,0,0,40,0,1
194,"Greifensee",2015,0,0,0,40,0,1
194,"Greifensee",2016,0,0,0,40,0,1
194,"Greifensee",2017,0,0,0,40,0,1
194,"Greifensee",2018,0,0,0,40,0,1
194,"Greifensee",2019,0,0,0,40,0,1
194,"Greifensee",2020,0,0,0,40,0,1
194,"Greifensee",2021,0,0,0,40,0,1
194,"Greifensee",2022,0,0,0,40,0,1
194,"Greifensee",2023,0,0,0,40,0,1
195,"Maur",1981,0,0,0,0,0,0
195,"Maur",1982,0,0,0,0,0,0
195,"Maur",1983,0,0,0,0,0,0
195,"Maur",1984,0,0,0,0,0,0
195,"Maur",1985,0,0,0,0,0,0
195,"Maur",1986,0,0,0,0,0,0
195,"Maur",1987,0,0,0,0,0,0
195,"Maur",1988,0,0,0,0,0,0
195,"Maur",1989,0,0,0,0,0,0
195,"Maur",1990,0,0,0,0,0,0
195,"Maur",1991,0,0,0,0,0,0
195,"Maur",1992,0,0,0,0,0,0
195,"Maur",1993,0,0,0,0,0,0
195,"Maur",1994,0,0,0,0,0,0
195,"Maur",1995,0,0,0,0,0,0
195,"Maur",1996,0,0,0,0,0,0
195,"Maur",1997,0,0,0,0,0,0
195,"Maur",1998,0,0,0,0,0,0
195,"Maur",1999,0,0,0,0,0,0
195,"Maur",2000,0,0,0,0,0,0
195,"Maur",2001,0,0,0,0,0,0
195,"Maur",2002,0,0,0,0,0,0
195,"Maur",2003,0,0,0,0,0,0
195,"Maur",2004,0,0,0,0,0,0
195,"Maur",2005,0,0,0,0,0,0
195,"Maur",2006,0,0,0,0,0,0
195,"Maur",2007,0,0,0,0,0,0
195,"Maur",2008,0,0,0,0,0,0
195,"Maur",2009,0,0,0,0,0,0
195,"Maur",2010,0,0,0,0,0,0
195,"Maur",2011,0,0,0,0,0,0
195,"Maur",2012,0,0,0,0,0,0
195,"Maur",2013,0,0,0,0,0,0
195,"Maur",2014,0,0,0,0,0,0
195,"Maur",2015,0,0,0,0,0,0
195,"Maur",2016,0,0,0,0,0,0
195,"Maur",2017,0,0,0,0,0,0
195,"Maur",2018,0,0,0,0,0,0
195,"Maur",2019,0,0,0,0,0,0
195,"Maur",2020,9.1,0,1,9.1,0,1
195,"Maur",2021,0,0,0,9.1,0,1
195,"Maur",2022,0,0,0,9.1,0,1
195,"Maur",2023,0,0,0,9.1,0,1
198,"Uster",1981,0,0,0,0,0,0
198,"Uster",1982,0,0,0,0,0,0
198,"Uster",1983,0,0,0,0,0,0
198,"Uster",1984,0,0,0,0,0,0
198,"Uster",1985,0,0,0,0,0,0
198,"Uster",1986,0,0,0,0,0,0
198,"Uster",1987,0,0,0,0,0,0
198,"Uster",1988,0,0,0,0,0,0
198,"Uster",1989,0,0,0,0,0,0
198,"Uster",1990,0,0,0,0,0,0
198,"Uster",1991,0,0,0,0,0,0
198,"Uster",1992,0,0,0,0,0,0
198,"Uster",1993,0,0,0,0,0,0
198,"Uster",1994,0,0,0,0,0,0
198,"Uster",1995,0,0,0,0,0,0
198,"Uster",1996,0,0,0,0,0,0
198,"Uster",1997,0,0,0,0,0,0
198,"Uster",1998,0,0,0,0,0,0
198,"Uster",1999,0,0,0,0,0,0
198,"Uster",2000,0,0,0,0,0,0
198,"Uster",2001,0,0,0,0,0,0
198,"Uster",2002,0,0,0,0,0,0
198,"Uster",2003,0,0,0,0,0,0
198,"Uster",2004,0,0,0,0,0,0
198,"Uster",2005,0,0,0,0,0,0
198,"Uster",2006,15.7,0,1,15.7,0,1
198,"Uster",2007,10.4,0,1,26.1,0,2
198,"Uster",2008,90,1.8,2,116.1,1.8,4
198,"Uster",2009,0,0,0,116.1,1.8,4
198,"Uster",2010,0,0,0,116.1,1.8,4
198,"Uster",2011,0,0,0,116.1,1.8,4
198,"Uster",2012,0,0,0,116.1,1.8,4
198,"Uster",2013,0,0,0,116.1,1.8,4
198,"Uster",2014,22,0,1,138.1,1.8,5
198,"Uster",2015,96,0,1,234.1,1.8,6
198,"Uster",2016,105,0,1,339.1,1.8,7
198,"Uster",2017,0,0,0,339.1,1.8,7
198,"Uster",2018,14,0,1,353.1,1.8,8
198,"Uster",2019,0,0,0,353.1,1.8,8
198,"Uster",2020,96,0,1,449.1,1.8,9
198,"Uster",2021,0,0,0,449.1,1.8,9
198,"Uster",2022,0,0,0,449.1,1.8,9
198,"Uster",2023,50,0,1,499.1,1.8,10
199,"Volketswil",1981,0,0,0,0,0,0
199,"Volketswil",1982,0,0,0,0,0,0
199,"Volketswil",1983,0,0,0,0,0,0
199,"Volketswil",1984,0,0,0,0,0,0
199,"Volketswil",1985,0,0,0,0,0,0
199,"Volketswil",1986,0,0,0,0,0,0
199,"Volketswil",1987,0,0,0,0,0,0
199,"Volketswil",1988,0,0,0,0,0,0
199,"Volketswil",1989,0,0,0,0,0,0
199,"Volketswil",1990,0,0,0,0,0,0
199,"Volketswil",1991,0,0,0,0,0,0
199,"Volketswil",1992,0,0,0,0,0,0
199,"Volketswil",1993,0,0,0,0,0,0
199,"Volketswil",1994,0,0,0,0,0,0
199,"Volketswil",1995,0,0,0,0,0,0
199,"Volketswil",1996,0,0,0,0,0,0
199,"Volketswil",1997,0,0,0,0,0,0
199,"Volketswil",1998,0,0,0,0,0,0
199,"Volketswil",1999,0,0,0,0,0,0
199,"Volketswil",2000,0,0,0,0,0,0
199,"Volketswil",2001,0,0,0,0,0,0
199,"Volketswil",2002,0,0,0,0,0,0
199,"Volketswil",2003,0,0,0,0,0,0
199,"Volketswil",2004,0,0,0,0,0,0
199,"Volketswil",2005,0,0,0,0,0,0
199,"Volketswil",2006,0,0,0,0,0,0
199,"Volketswil",2007,0,0,0,0,0,0
