"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
1994;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
1994;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
1994;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
1994;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
1994;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
1995;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
1995;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
1995;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
1995;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
1995;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
1996;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
1996;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
1996;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
1996;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
1996;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
1997;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
1997;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
1997;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
1997;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
1997;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
1998;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
1998;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
1998;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
1998;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
1998;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
1999;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
1999;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
1999;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
1999;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
1999;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2000;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2000;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2000;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2000;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2000;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2001;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2001;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2001;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2001;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2001;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2002;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2002;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2002;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2002;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2002;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2003;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2003;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2003;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2003;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2003;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2004;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2004;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2004;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2004;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2004;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2005;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2005;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2005;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2005;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2005;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2006;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2006;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2006;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2006;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2006;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2007;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2007;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2007;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2007;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2007;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2008;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2008;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2008;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2008;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2008;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2009;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2009;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"kW"
2009;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2009;58;"Glattfelden";"Grundwasser WP";"Kälte";0;"MWh"
2009;58;"Glattfelden";"Grundwasser WP";"Anzahl";0;"Anzahl"
2010;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2010;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2010;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2010;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2010;58;"Glattfelden";"Grundwasser WP";"Anzahl";1;"Anzahl"
2011;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2011;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2011;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2011;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2011;58;"Glattfelden";"Grundwasser WP";"Anzahl";1;"Anzahl"
2012;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"kW"
2012;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2012;58;"Glattfelden";"Grundwasser WP";"Wärme";0;"MWh"
2012;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2012;58;"Glattfelden";"Grundwasser WP";"Anzahl";1;"Anzahl"
2013;58;"Glattfelden";"Grundwasser WP";"Wärme";155;"kW"
2013;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2013;58;"Glattfelden";"Grundwasser WP";"Wärme";279;"MWh"
2013;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2013;58;"Glattfelden";"Grundwasser WP";"Anzahl";2;"Anzahl"
2014;58;"Glattfelden";"Grundwasser WP";"Wärme";324;"kW"
2014;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2014;58;"Glattfelden";"Grundwasser WP";"Wärme";583.2;"MWh"
2014;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2014;58;"Glattfelden";"Grundwasser WP";"Anzahl";3;"Anzahl"
2015;58;"Glattfelden";"Grundwasser WP";"Wärme";324;"kW"
2015;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2015;58;"Glattfelden";"Grundwasser WP";"Wärme";583.2;"MWh"
2015;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2015;58;"Glattfelden";"Grundwasser WP";"Anzahl";3;"Anzahl"
2016;58;"Glattfelden";"Grundwasser WP";"Wärme";354.4;"kW"
2016;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2016;58;"Glattfelden";"Grundwasser WP";"Wärme";637.92;"MWh"
2016;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2016;58;"Glattfelden";"Grundwasser WP";"Anzahl";4;"Anzahl"
2017;58;"Glattfelden";"Grundwasser WP";"Wärme";354.4;"kW"
2017;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2017;58;"Glattfelden";"Grundwasser WP";"Wärme";637.92;"MWh"
2017;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2017;58;"Glattfelden";"Grundwasser WP";"Anzahl";4;"Anzahl"
2018;58;"Glattfelden";"Grundwasser WP";"Wärme";368;"kW"
2018;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2018;58;"Glattfelden";"Grundwasser WP";"Wärme";662.4;"MWh"
2018;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2018;58;"Glattfelden";"Grundwasser WP";"Anzahl";5;"Anzahl"
2019;58;"Glattfelden";"Grundwasser WP";"Wärme";368;"kW"
2019;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2019;58;"Glattfelden";"Grundwasser WP";"Wärme";662.4;"MWh"
2019;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2019;58;"Glattfelden";"Grundwasser WP";"Anzahl";5;"Anzahl"
2020;58;"Glattfelden";"Grundwasser WP";"Wärme";368;"kW"
2020;58;"Glattfelden";"Grundwasser WP";"Kälte";235;"kW"
2020;58;"Glattfelden";"Grundwasser WP";"Wärme";662.4;"MWh"
2020;58;"Glattfelden";"Grundwasser WP";"Kälte";423;"MWh"
2020;58;"Glattfelden";"Grundwasser WP";"Anzahl";5;"Anzahl"
2021;58;"Glattfelden";"Grundwasser WP";"Wärme";748;"kW"
2021;58;"Glattfelden";"Grundwasser WP";"Kälte";445;"kW"
2021;58;"Glattfelden";"Grundwasser WP";"Wärme";1346.4;"MWh"
2021;58;"Glattfelden";"Grundwasser WP";"Kälte";801;"MWh"
2021;58;"Glattfelden";"Grundwasser WP";"Anzahl";6;"Anzahl"
2022;58;"Glattfelden";"Grundwasser WP";"Wärme";988;"kW"
2022;58;"Glattfelden";"Grundwasser WP";"Kälte";445;"kW"
2022;58;"Glattfelden";"Grundwasser WP";"Wärme";1778.4;"MWh"
2022;58;"Glattfelden";"Grundwasser WP";"Kälte";801;"MWh"
2022;58;"Glattfelden";"Grundwasser WP";"Anzahl";7;"Anzahl"
2023;58;"Glattfelden";"Grundwasser WP";"Wärme";988;"kW"
2023;58;"Glattfelden";"Grundwasser WP";"Kälte";445;"kW"
2023;58;"Glattfelden";"Grundwasser WP";"Wärme";1778.4;"MWh"
2023;58;"Glattfelden";"Grundwasser WP";"Kälte";801;"MWh"
2023;58;"Glattfelden";"Grundwasser WP";"Anzahl";7;"Anzahl"
1981;62;"Kloten";"Grundwasser WP";"Wärme";0;"kW"
1981;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1981;62;"Kloten";"Grundwasser WP";"Wärme";0;"MWh"
1981;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1981;62;"Kloten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;62;"Kloten";"Grundwasser WP";"Wärme";0;"kW"
1982;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1982;62;"Kloten";"Grundwasser WP";"Wärme";0;"MWh"
1982;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1982;62;"Kloten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;62;"Kloten";"Grundwasser WP";"Wärme";0;"kW"
1983;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1983;62;"Kloten";"Grundwasser WP";"Wärme";0;"MWh"
1983;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1983;62;"Kloten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;62;"Kloten";"Grundwasser WP";"Wärme";0;"kW"
1984;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1984;62;"Kloten";"Grundwasser WP";"Wärme";0;"MWh"
1984;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1984;62;"Kloten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1985;62;"Kloten";"Grundwasser WP";"Wärme";0;"kW"
1985;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1985;62;"Kloten";"Grundwasser WP";"Wärme";0;"MWh"
1985;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1985;62;"Kloten";"Grundwasser WP";"Anzahl";0;"Anzahl"
1986;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1986;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1986;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1986;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1986;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1987;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1987;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1987;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1987;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1987;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1988;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1988;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1988;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1988;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1988;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1989;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1989;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1989;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1989;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1989;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1990;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1990;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1990;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1990;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1990;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1991;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1991;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1991;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1991;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1991;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1992;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1992;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1992;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1992;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1992;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1993;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1993;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1993;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1993;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1993;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1994;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1994;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1994;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1994;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1994;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1995;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1995;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1995;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1995;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1995;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1996;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1996;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1996;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1996;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1996;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1997;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1997;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1997;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1997;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1997;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1998;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1998;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1998;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1998;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1998;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
1999;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
1999;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
1999;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
1999;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
1999;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2000;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2000;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2000;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2000;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2000;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2001;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2001;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2001;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2001;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2001;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2002;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2002;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2002;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2002;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2002;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2003;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2003;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2003;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2003;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2003;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2004;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2004;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2004;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2004;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2004;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2005;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2005;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2005;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2005;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2005;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2006;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2006;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2006;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2006;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2006;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2007;62;"Kloten";"Grundwasser WP";"Wärme";256;"kW"
2007;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2007;62;"Kloten";"Grundwasser WP";"Wärme";460.8;"MWh"
2007;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2007;62;"Kloten";"Grundwasser WP";"Anzahl";1;"Anzahl"
2008;62;"Kloten";"Grundwasser WP";"Wärme";264;"kW"
2008;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2008;62;"Kloten";"Grundwasser WP";"Wärme";475.2;"MWh"
2008;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2008;62;"Kloten";"Grundwasser WP";"Anzahl";2;"Anzahl"
2009;62;"Kloten";"Grundwasser WP";"Wärme";264;"kW"
2009;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2009;62;"Kloten";"Grundwasser WP";"Wärme";475.2;"MWh"
2009;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2009;62;"Kloten";"Grundwasser WP";"Anzahl";2;"Anzahl"
2010;62;"Kloten";"Grundwasser WP";"Wärme";264;"kW"
2010;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2010;62;"Kloten";"Grundwasser WP";"Wärme";475.2;"MWh"
2010;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2010;62;"Kloten";"Grundwasser WP";"Anzahl";2;"Anzahl"
2011;62;"Kloten";"Grundwasser WP";"Wärme";264;"kW"
2011;62;"Kloten";"Grundwasser WP";"Kälte";0;"kW"
2011;62;"Kloten";"Grundwasser WP";"Wärme";475.2;"MWh"
2011;62;"Kloten";"Grundwasser WP";"Kälte";0;"MWh"
2011;62;"Kloten";"Grundwasser WP";"Anzahl";2;"Anzahl"
2012;62;"Kloten";"Grundwasser WP";"Wärme";364;"kW"
2012;62;"Kloten";"Grundwasser WP";"Kälte";114;"kW"
2012;62;"Kloten";"Grundwasser WP";"Wärme";655.2;"MWh"
2012;62;"Kloten";"Grundwasser WP";"Kälte";205.2;"MWh"
2012;62;"Kloten";"Grundwasser WP";"Anzahl";3;"Anzahl"
2013;62;"Kloten";"Grundwasser WP";"Wärme";880;"kW"
2013;62;"Kloten";"Grundwasser WP";"Kälte";929;"kW"
2013;62;"Kloten";"Grundwasser WP";"Wärme";1584;"MWh"
2013;62;"Kloten";"Grundwasser WP";"Kälte";1672.2;"MWh"
2013;62;"Kloten";"Grundwasser WP";"Anzahl";5;"Anzahl"
2014;62;"Kloten";"Grundwasser WP";"Wärme";880;"kW"
2014;62;"Kloten";"Grundwasser WP";"Kälte";929;"kW"
2014;62;"Kloten";"Grundwasser WP";"Wärme";1584;"MWh"
2014;62;"Kloten";"Grundwasser WP";"Kälte";1672.2;"MWh"
2014;62;"Kloten";"Grundwasser WP";"Anzahl";5;"Anzahl"
2015;62;"Kloten";"Grundwasser WP";"Wärme";880;"kW"
2015;62;"Kloten";"Grundwasser WP";"Kälte";929;"kW"
2015;62;"Kloten";"Grundwasser WP";"Wärme";1584;"MWh"
2015;62;"Kloten";"Grundwasser WP";"Kälte";1672.2;"MWh"
2015;62;"Kloten";"Grundwasser WP";"Anzahl";5;"Anzahl"
2016;62;"Kloten";"Grundwasser WP";"Wärme";1510;"kW"
2016;62;"Kloten";"Grundwasser WP";"Kälte";1339;"kW"
2016;62;"Kloten";"Grundwasser WP";"Wärme";2718;"MWh"
2016;62;"Kloten";"Grundwasser WP";"Kälte";2410.2;"MWh"
2016;62;"Kloten";"Grundwasser WP";"Anzahl";7;"Anzahl"
2017;62;"Kloten";"Grundwasser WP";"Wärme";3310;"kW"
2017;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2017;62;"Kloten";"Grundwasser WP";"Wärme";5958;"MWh"
2017;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2017;62;"Kloten";"Grundwasser WP";"Anzahl";8;"Anzahl"
2018;62;"Kloten";"Grundwasser WP";"Wärme";3310;"kW"
2018;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2018;62;"Kloten";"Grundwasser WP";"Wärme";5958;"MWh"
2018;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2018;62;"Kloten";"Grundwasser WP";"Anzahl";8;"Anzahl"
2019;62;"Kloten";"Grundwasser WP";"Wärme";3310;"kW"
2019;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2019;62;"Kloten";"Grundwasser WP";"Wärme";5958;"MWh"
2019;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2019;62;"Kloten";"Grundwasser WP";"Anzahl";8;"Anzahl"
2020;62;"Kloten";"Grundwasser WP";"Wärme";3460;"kW"
2020;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2020;62;"Kloten";"Grundwasser WP";"Wärme";6228;"MWh"
2020;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2020;62;"Kloten";"Grundwasser WP";"Anzahl";9;"Anzahl"
2021;62;"Kloten";"Grundwasser WP";"Wärme";3460;"kW"
2021;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2021;62;"Kloten";"Grundwasser WP";"Wärme";6228;"MWh"
2021;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2021;62;"Kloten";"Grundwasser WP";"Anzahl";9;"Anzahl"
2022;62;"Kloten";"Grundwasser WP";"Wärme";3460;"kW"
2022;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2022;62;"Kloten";"Grundwasser WP";"Wärme";6228;"MWh"
2022;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2022;62;"Kloten";"Grundwasser WP";"Anzahl";9;"Anzahl"
2023;62;"Kloten";"Grundwasser WP";"Wärme";3685;"kW"
2023;62;"Kloten";"Grundwasser WP";"Kälte";2065;"kW"
2023;62;"Kloten";"Grundwasser WP";"Wärme";6633;"MWh"
2023;62;"Kloten";"Grundwasser WP";"Kälte";3717;"MWh"
2023;62;"Kloten";"Grundwasser WP";"Anzahl";10;"Anzahl"
1981;68;"Rorbas";"Grundwasser WP";"Wärme";0;"kW"
1981;68;"Rorbas";"Grundwasser WP";"Kälte";0;"kW"
1981;68;"Rorbas";"Grundwasser WP";"Wärme";0;"MWh"
1981;68;"Rorbas";"Grundwasser WP";"Kälte";0;"MWh"
1981;68;"Rorbas";"Grundwasser WP";"Anzahl";0;"Anzahl"
1982;68;"Rorbas";"Grundwasser WP";"Wärme";0;"kW"
1982;68;"Rorbas";"Grundwasser WP";"Kälte";0;"kW"
1982;68;"Rorbas";"Grundwasser WP";"Wärme";0;"MWh"
1982;68;"Rorbas";"Grundwasser WP";"Kälte";0;"MWh"
1982;68;"Rorbas";"Grundwasser WP";"Anzahl";0;"Anzahl"
1983;68;"Rorbas";"Grundwasser WP";"Wärme";0;"kW"
1983;68;"Rorbas";"Grundwasser WP";"Kälte";0;"kW"
1983;68;"Rorbas";"Grundwasser WP";"Wärme";0;"MWh"
1983;68;"Rorbas";"Grundwasser WP";"Kälte";0;"MWh"
1983;68;"Rorbas";"Grundwasser WP";"Anzahl";0;"Anzahl"
1984;68;"Rorbas";"Grundwasser WP";"Wärme";0;"kW"
1984;68;"Rorbas";"Grundwasser WP";"Kälte";0;"kW"
1984;68;"Rorbas";"Grundwasser WP";"Wärme";0;"MWh"
1984;68;"Rorbas";"Grundwasser WP";"Kälte";0;"MWh"
