"jahr";"bfsnr";"ort";"rubrik";"thema";"wert";"einheit"
2004;158;"Stäfa";"Oberflächengewässer";"Kälte";0;"MWh"
2004;159;"Uetikon am See";"Oberflächengewässer";"Kälte";5400;"kW"
2004;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2004;159;"Uetikon am See";"Oberflächengewässer";"Kälte";9720;"MWh"
2004;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2004;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2004;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2004;177;"Pfäffikon";"Oberflächengewässer";"Kälte";1506;"kW"
2004;177;"Pfäffikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2004;177;"Pfäffikon";"Oberflächengewässer";"Kälte";2710.8;"MWh"
2004;191;"Dübendorf";"Oberflächengewässer";"Kälte";1528;"kW"
2004;191;"Dübendorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2004;191;"Dübendorf";"Oberflächengewässer";"Kälte";2750.4;"MWh"
2004;198;"Uster";"Oberflächengewässer";"Kälte";342;"kW"
2004;198;"Uster";"Oberflächengewässer";"Kälte";1;"Anzahl"
2004;198;"Uster";"Oberflächengewässer";"Kälte";615.6;"MWh"
2004;230;"Winterthur";"Oberflächengewässer";"Kälte";3;"kW"
2004;230;"Winterthur";"Oberflächengewässer";"Kälte";1;"Anzahl"
2004;230;"Winterthur";"Oberflächengewässer";"Kälte";5.4;"MWh"
2004;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";50;"kW"
2004;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";1;"Anzahl"
2004;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";90;"MWh"
2004;261;"Zürich";"Oberflächengewässer";"Kälte";28410.8;"kW"
2004;261;"Zürich";"Oberflächengewässer";"Kälte";29;"Anzahl"
2004;261;"Zürich";"Oberflächengewässer";"Kälte";51139.44;"MWh"
2004;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"kW"
2004;291;"Andelfingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2004;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"MWh"
2004;293;"Wädenswil";"Oberflächengewässer";"Kälte";3327;"kW"
2004;293;"Wädenswil";"Oberflächengewässer";"Kälte";6;"Anzahl"
2004;293;"Wädenswil";"Oberflächengewässer";"Kälte";5988.6;"MWh"
2004;295;"Horgen";"Oberflächengewässer";"Kälte";0;"kW"
2004;295;"Horgen";"Oberflächengewässer";"Kälte";2;"Anzahl"
2004;295;"Horgen";"Oberflächengewässer";"Kälte";0;"MWh"
2004;29;"Flurlingen";"Oberflächengewässer";"Wärme";8;"kW"
2004;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;29;"Flurlingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2004;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2004;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2004;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2004;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2004;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2004;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2004;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2004;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2004;81;"Bachs";"Oberflächengewässer";"Wärme";19.4;"kW"
2004;81;"Bachs";"Oberflächengewässer";"Wärme";3;"Anzahl"
2004;81;"Bachs";"Oberflächengewässer";"Wärme";34.92;"MWh"
2004;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";0;"kW"
2004;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";0;"MWh"
2004;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2004;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2004;141;"Thalwil";"Oberflächengewässer";"Wärme";0;"kW"
2004;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;141;"Thalwil";"Oberflächengewässer";"Wärme";0;"MWh"
2004;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";545;"kW"
2004;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";981;"MWh"
2004;155;"Männedorf";"Oberflächengewässer";"Wärme";51;"kW"
2004;155;"Männedorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2004;155;"Männedorf";"Oberflächengewässer";"Wärme";91.8;"MWh"
2004;156;"Meilen";"Oberflächengewässer";"Wärme";130;"kW"
2004;156;"Meilen";"Oberflächengewässer";"Wärme";3;"Anzahl"
2004;156;"Meilen";"Oberflächengewässer";"Wärme";234;"MWh"
2004;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2004;158;"Stäfa";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2004;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"kW"
2004;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"MWh"
2004;161;"Zollikon";"Oberflächengewässer";"Wärme";27.5;"kW"
2004;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;161;"Zollikon";"Oberflächengewässer";"Wärme";49.5;"MWh"
2004;177;"Pfäffikon";"Oberflächengewässer";"Wärme";279;"kW"
2004;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2004;177;"Pfäffikon";"Oberflächengewässer";"Wärme";502.2;"MWh"
2004;191;"Dübendorf";"Oberflächengewässer";"Wärme";250;"kW"
2004;191;"Dübendorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2004;191;"Dübendorf";"Oberflächengewässer";"Wärme";450;"MWh"
2004;198;"Uster";"Oberflächengewässer";"Wärme";0;"kW"
2004;198;"Uster";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;198;"Uster";"Oberflächengewässer";"Wärme";0;"MWh"
2004;230;"Winterthur";"Oberflächengewässer";"Wärme";0;"kW"
2004;230;"Winterthur";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;230;"Winterthur";"Oberflächengewässer";"Wärme";0;"MWh"
2004;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";0;"kW"
2004;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";0;"MWh"
2004;261;"Zürich";"Oberflächengewässer";"Wärme";17620.8;"kW"
2004;261;"Zürich";"Oberflächengewässer";"Wärme";29;"Anzahl"
2004;261;"Zürich";"Oberflächengewässer";"Wärme";31717.44;"MWh"
2004;291;"Andelfingen";"Oberflächengewässer";"Wärme";6.8;"kW"
2004;291;"Andelfingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2004;291;"Andelfingen";"Oberflächengewässer";"Wärme";12.24;"MWh"
2004;293;"Wädenswil";"Oberflächengewässer";"Wärme";68.5;"kW"
2004;293;"Wädenswil";"Oberflächengewässer";"Wärme";6;"Anzahl"
2004;293;"Wädenswil";"Oberflächengewässer";"Wärme";123.3;"MWh"
2004;295;"Horgen";"Oberflächengewässer";"Wärme";616;"kW"
2004;295;"Horgen";"Oberflächengewässer";"Wärme";2;"Anzahl"
2004;295;"Horgen";"Oberflächengewässer";"Wärme";1108.8;"MWh"
2005;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2005;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2005;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2005;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2005;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"kW"
2005;55;"Eglisau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"MWh"
2005;59;"Hochfelden";"Oberflächengewässer";"Kälte";870;"kW"
2005;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;59;"Hochfelden";"Oberflächengewässer";"Kälte";1566;"MWh"
2005;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2005;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2005;81;"Bachs";"Oberflächengewässer";"Kälte";0;"kW"
2005;81;"Bachs";"Oberflächengewässer";"Kälte";3;"Anzahl"
2005;81;"Bachs";"Oberflächengewässer";"Kälte";0;"MWh"
2005;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7580;"kW"
2005;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2005;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13644;"MWh"
2005;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2005;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2005;141;"Thalwil";"Oberflächengewässer";"Kälte";334;"kW"
2005;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;141;"Thalwil";"Oberflächengewässer";"Kälte";601.2;"MWh"
2005;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";705;"kW"
2005;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1269;"MWh"
2005;155;"Männedorf";"Oberflächengewässer";"Kälte";25;"kW"
2005;155;"Männedorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2005;155;"Männedorf";"Oberflächengewässer";"Kälte";45;"MWh"
2005;156;"Meilen";"Oberflächengewässer";"Kälte";630;"kW"
2005;156;"Meilen";"Oberflächengewässer";"Kälte";3;"Anzahl"
2005;156;"Meilen";"Oberflächengewässer";"Kälte";1134;"MWh"
2005;158;"Stäfa";"Oberflächengewässer";"Kälte";0;"kW"
2005;158;"Stäfa";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;158;"Stäfa";"Oberflächengewässer";"Kälte";0;"MWh"
2005;159;"Uetikon am See";"Oberflächengewässer";"Kälte";5400;"kW"
2005;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;159;"Uetikon am See";"Oberflächengewässer";"Kälte";9720;"MWh"
2005;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2005;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2005;177;"Pfäffikon";"Oberflächengewässer";"Kälte";1570;"kW"
2005;177;"Pfäffikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2005;177;"Pfäffikon";"Oberflächengewässer";"Kälte";2826;"MWh"
2005;191;"Dübendorf";"Oberflächengewässer";"Kälte";1528;"kW"
2005;191;"Dübendorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2005;191;"Dübendorf";"Oberflächengewässer";"Kälte";2750.4;"MWh"
2005;230;"Winterthur";"Oberflächengewässer";"Kälte";3;"kW"
2005;230;"Winterthur";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;230;"Winterthur";"Oberflächengewässer";"Kälte";5.4;"MWh"
2005;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";50;"kW"
2005;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";90;"MWh"
2005;261;"Zürich";"Oberflächengewässer";"Kälte";26323.8;"kW"
2005;261;"Zürich";"Oberflächengewässer";"Kälte";28;"Anzahl"
2005;261;"Zürich";"Oberflächengewässer";"Kälte";47382.84;"MWh"
2005;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"kW"
2005;291;"Andelfingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"MWh"
2005;293;"Wädenswil";"Oberflächengewässer";"Kälte";3327;"kW"
2005;293;"Wädenswil";"Oberflächengewässer";"Kälte";7;"Anzahl"
2005;293;"Wädenswil";"Oberflächengewässer";"Kälte";5988.6;"MWh"
2005;295;"Horgen";"Oberflächengewässer";"Kälte";0;"kW"
2005;295;"Horgen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2005;295;"Horgen";"Oberflächengewässer";"Kälte";0;"MWh"
2005;29;"Flurlingen";"Oberflächengewässer";"Wärme";8;"kW"
2005;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;29;"Flurlingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2005;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2005;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2005;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2005;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2005;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2005;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2005;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2005;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2005;81;"Bachs";"Oberflächengewässer";"Wärme";19.4;"kW"
2005;81;"Bachs";"Oberflächengewässer";"Wärme";3;"Anzahl"
2005;81;"Bachs";"Oberflächengewässer";"Wärme";34.92;"MWh"
2005;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";180;"kW"
2005;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2005;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";324;"MWh"
2005;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2005;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2005;141;"Thalwil";"Oberflächengewässer";"Wärme";0;"kW"
2005;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;141;"Thalwil";"Oberflächengewässer";"Wärme";0;"MWh"
2005;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";545;"kW"
2005;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";981;"MWh"
2005;155;"Männedorf";"Oberflächengewässer";"Wärme";51;"kW"
2005;155;"Männedorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2005;155;"Männedorf";"Oberflächengewässer";"Wärme";91.8;"MWh"
2005;156;"Meilen";"Oberflächengewässer";"Wärme";130;"kW"
2005;156;"Meilen";"Oberflächengewässer";"Wärme";3;"Anzahl"
2005;156;"Meilen";"Oberflächengewässer";"Wärme";234;"MWh"
2005;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2005;158;"Stäfa";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2005;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"kW"
2005;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"MWh"
2005;161;"Zollikon";"Oberflächengewässer";"Wärme";27.5;"kW"
2005;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;161;"Zollikon";"Oberflächengewässer";"Wärme";49.5;"MWh"
2005;177;"Pfäffikon";"Oberflächengewässer";"Wärme";279;"kW"
2005;177;"Pfäffikon";"Oberflächengewässer";"Wärme";2;"Anzahl"
2005;177;"Pfäffikon";"Oberflächengewässer";"Wärme";502.2;"MWh"
2005;191;"Dübendorf";"Oberflächengewässer";"Wärme";250;"kW"
2005;191;"Dübendorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2005;191;"Dübendorf";"Oberflächengewässer";"Wärme";450;"MWh"
2005;230;"Winterthur";"Oberflächengewässer";"Wärme";0;"kW"
2005;230;"Winterthur";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;230;"Winterthur";"Oberflächengewässer";"Wärme";0;"MWh"
2005;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";0;"kW"
2005;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Wärme";0;"MWh"
2005;261;"Zürich";"Oberflächengewässer";"Wärme";17620.8;"kW"
2005;261;"Zürich";"Oberflächengewässer";"Wärme";28;"Anzahl"
2005;261;"Zürich";"Oberflächengewässer";"Wärme";31717.44;"MWh"
2005;291;"Andelfingen";"Oberflächengewässer";"Wärme";6.8;"kW"
2005;291;"Andelfingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;291;"Andelfingen";"Oberflächengewässer";"Wärme";12.24;"MWh"
2005;293;"Wädenswil";"Oberflächengewässer";"Wärme";518.5;"kW"
2005;293;"Wädenswil";"Oberflächengewässer";"Wärme";7;"Anzahl"
2005;293;"Wädenswil";"Oberflächengewässer";"Wärme";933.3;"MWh"
2005;295;"Horgen";"Oberflächengewässer";"Wärme";616;"kW"
2005;295;"Horgen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2005;295;"Horgen";"Oberflächengewässer";"Wärme";1108.8;"MWh"
2006;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"kW"
2006;29;"Flurlingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;29;"Flurlingen";"Oberflächengewässer";"Kälte";0;"MWh"
2006;38;"Rheinau";"Oberflächengewässer";"Kälte";1500;"kW"
2006;38;"Rheinau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;38;"Rheinau";"Oberflächengewässer";"Kälte";2700;"MWh"
2006;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"kW"
2006;55;"Eglisau";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;55;"Eglisau";"Oberflächengewässer";"Kälte";0;"MWh"
2006;59;"Hochfelden";"Oberflächengewässer";"Kälte";870;"kW"
2006;59;"Hochfelden";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;59;"Hochfelden";"Oberflächengewässer";"Kälte";1566;"MWh"
2006;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"kW"
2006;66;"Opfikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;66;"Opfikon";"Oberflächengewässer";"Kälte";0;"MWh"
2006;81;"Bachs";"Oberflächengewässer";"Kälte";0;"kW"
2006;81;"Bachs";"Oberflächengewässer";"Kälte";3;"Anzahl"
2006;81;"Bachs";"Oberflächengewässer";"Kälte";0;"MWh"
2006;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";7580;"kW"
2006;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";2;"Anzahl"
2006;135;"Kilchberg (ZH)";"Oberflächengewässer";"Kälte";13644;"MWh"
2006;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"kW"
2006;139;"Rüschlikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;139;"Rüschlikon";"Oberflächengewässer";"Kälte";0;"MWh"
2006;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"kW"
2006;141;"Thalwil";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;141;"Thalwil";"Oberflächengewässer";"Kälte";0;"MWh"
2006;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";705;"kW"
2006;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;154;"Küsnacht (ZH)";"Oberflächengewässer";"Kälte";1269;"MWh"
2006;155;"Männedorf";"Oberflächengewässer";"Kälte";25;"kW"
2006;155;"Männedorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2006;155;"Männedorf";"Oberflächengewässer";"Kälte";45;"MWh"
2006;156;"Meilen";"Oberflächengewässer";"Kälte";630;"kW"
2006;156;"Meilen";"Oberflächengewässer";"Kälte";2;"Anzahl"
2006;156;"Meilen";"Oberflächengewässer";"Kälte";1134;"MWh"
2006;158;"Stäfa";"Oberflächengewässer";"Kälte";0;"kW"
2006;158;"Stäfa";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;158;"Stäfa";"Oberflächengewässer";"Kälte";0;"MWh"
2006;159;"Uetikon am See";"Oberflächengewässer";"Kälte";5400;"kW"
2006;159;"Uetikon am See";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;159;"Uetikon am See";"Oberflächengewässer";"Kälte";9720;"MWh"
2006;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"kW"
2006;161;"Zollikon";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;161;"Zollikon";"Oberflächengewässer";"Kälte";0;"MWh"
2006;177;"Pfäffikon";"Oberflächengewässer";"Kälte";1570;"kW"
2006;177;"Pfäffikon";"Oberflächengewässer";"Kälte";2;"Anzahl"
2006;177;"Pfäffikon";"Oberflächengewässer";"Kälte";2826;"MWh"
2006;191;"Dübendorf";"Oberflächengewässer";"Kälte";1528;"kW"
2006;191;"Dübendorf";"Oberflächengewässer";"Kälte";2;"Anzahl"
2006;191;"Dübendorf";"Oberflächengewässer";"Kälte";2750.4;"MWh"
2006;230;"Winterthur";"Oberflächengewässer";"Kälte";3;"kW"
2006;230;"Winterthur";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;230;"Winterthur";"Oberflächengewässer";"Kälte";5.4;"MWh"
2006;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";50;"kW"
2006;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;242;"Birmensdorf (ZH)";"Oberflächengewässer";"Kälte";90;"MWh"
2006;261;"Zürich";"Oberflächengewässer";"Kälte";26929.8;"kW"
2006;261;"Zürich";"Oberflächengewässer";"Kälte";28;"Anzahl"
2006;261;"Zürich";"Oberflächengewässer";"Kälte";48473.64;"MWh"
2006;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"kW"
2006;291;"Andelfingen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;291;"Andelfingen";"Oberflächengewässer";"Kälte";0;"MWh"
2006;293;"Wädenswil";"Oberflächengewässer";"Kälte";3327;"kW"
2006;293;"Wädenswil";"Oberflächengewässer";"Kälte";7;"Anzahl"
2006;293;"Wädenswil";"Oberflächengewässer";"Kälte";5988.6;"MWh"
2006;295;"Horgen";"Oberflächengewässer";"Kälte";0;"kW"
2006;295;"Horgen";"Oberflächengewässer";"Kälte";1;"Anzahl"
2006;295;"Horgen";"Oberflächengewässer";"Kälte";0;"MWh"
2006;29;"Flurlingen";"Oberflächengewässer";"Wärme";8;"kW"
2006;29;"Flurlingen";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;29;"Flurlingen";"Oberflächengewässer";"Wärme";14.4;"MWh"
2006;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"kW"
2006;38;"Rheinau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;38;"Rheinau";"Oberflächengewässer";"Wärme";0;"MWh"
2006;55;"Eglisau";"Oberflächengewässer";"Wärme";80.6;"kW"
2006;55;"Eglisau";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;55;"Eglisau";"Oberflächengewässer";"Wärme";145.08;"MWh"
2006;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"kW"
2006;59;"Hochfelden";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;59;"Hochfelden";"Oberflächengewässer";"Wärme";0;"MWh"
2006;66;"Opfikon";"Oberflächengewässer";"Wärme";93;"kW"
2006;66;"Opfikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;66;"Opfikon";"Oberflächengewässer";"Wärme";167.4;"MWh"
2006;81;"Bachs";"Oberflächengewässer";"Wärme";19.4;"kW"
2006;81;"Bachs";"Oberflächengewässer";"Wärme";3;"Anzahl"
2006;81;"Bachs";"Oberflächengewässer";"Wärme";34.92;"MWh"
2006;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";180;"kW"
2006;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";2;"Anzahl"
2006;135;"Kilchberg (ZH)";"Oberflächengewässer";"Wärme";324;"MWh"
2006;139;"Rüschlikon";"Oberflächengewässer";"Wärme";5.7;"kW"
2006;139;"Rüschlikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;139;"Rüschlikon";"Oberflächengewässer";"Wärme";10.26;"MWh"
2006;141;"Thalwil";"Oberflächengewässer";"Wärme";560;"kW"
2006;141;"Thalwil";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;141;"Thalwil";"Oberflächengewässer";"Wärme";1008;"MWh"
2006;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";545;"kW"
2006;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;154;"Küsnacht (ZH)";"Oberflächengewässer";"Wärme";981;"MWh"
2006;155;"Männedorf";"Oberflächengewässer";"Wärme";51;"kW"
2006;155;"Männedorf";"Oberflächengewässer";"Wärme";2;"Anzahl"
2006;155;"Männedorf";"Oberflächengewässer";"Wärme";91.8;"MWh"
2006;156;"Meilen";"Oberflächengewässer";"Wärme";108;"kW"
2006;156;"Meilen";"Oberflächengewässer";"Wärme";2;"Anzahl"
2006;156;"Meilen";"Oberflächengewässer";"Wärme";194.4;"MWh"
2006;158;"Stäfa";"Oberflächengewässer";"Wärme";23;"kW"
2006;158;"Stäfa";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;158;"Stäfa";"Oberflächengewässer";"Wärme";41.4;"MWh"
2006;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"kW"
2006;159;"Uetikon am See";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;159;"Uetikon am See";"Oberflächengewässer";"Wärme";0;"MWh"
2006;161;"Zollikon";"Oberflächengewässer";"Wärme";27.5;"kW"
2006;161;"Zollikon";"Oberflächengewässer";"Wärme";1;"Anzahl"
2006;161;"Zollikon";"Oberflächengewässer";"Wärme";49.5;"MWh"
