"jahr";"bfsnr";"ort";"rubrik";"thema";"subthema";"wert";"einheit"
1983;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1983;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1983;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1983;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1983;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1984;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1984;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1984;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1984;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1984;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1985;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1985;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1985;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1985;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1985;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1986;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";19;"kW"
1986;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1986;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";34.2;"MWh"
1986;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1986;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";1;"Anzahl"
1987;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";39;"kW"
1987;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1987;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";70.2;"MWh"
1987;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1987;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1988;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";45;"kW"
1988;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1988;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";81;"MWh"
1988;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";3;"Anzahl"
1989;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";51;"kW"
1989;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";91.8;"MWh"
1989;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1990;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";51;"kW"
1990;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";91.8;"MWh"
1990;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1991;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";51;"kW"
1991;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";91.8;"MWh"
1991;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";4;"Anzahl"
1992;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";57.6;"kW"
1992;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";103.68;"MWh"
1992;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";5;"Anzahl"
1993;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";57.6;"kW"
1993;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";103.68;"MWh"
1993;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1993;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";5;"Anzahl"
1994;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";84.1;"kW"
1994;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1994;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";151.38;"MWh"
1994;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1994;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";8;"Anzahl"
1995;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";103.2;"kW"
1995;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1995;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";185.76;"MWh"
1995;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1995;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";11;"Anzahl"
1996;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";103.2;"kW"
1996;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1996;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";185.76;"MWh"
1996;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1996;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";11;"Anzahl"
1997;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";113.2;"kW"
1997;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1997;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";203.76;"MWh"
1997;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1997;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";13;"Anzahl"
1998;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";179.79999999999998;"kW"
1998;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1998;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";323.63999999999993;"MWh"
1998;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1998;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";28;"Anzahl"
1999;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";179.79999999999998;"kW"
1999;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1999;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";323.63999999999993;"MWh"
1999;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1999;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";28;"Anzahl"
2000;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";259.3;"kW"
2000;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2000;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";466.74;"MWh"
2000;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2000;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";36;"Anzahl"
2001;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";265.8;"kW"
2001;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2001;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";478.44;"MWh"
2001;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2001;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";37;"Anzahl"
2002;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";276.4;"kW"
2002;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2002;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";497.5199999999999;"MWh"
2002;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2002;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";38;"Anzahl"
2003;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";307;"kW"
2003;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2003;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";552.6;"MWh"
2003;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2003;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";41;"Anzahl"
2004;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";513.1;"kW"
2004;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2004;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";923.58;"MWh"
2004;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2004;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";45;"Anzahl"
2005;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";542.9;"kW"
2005;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2005;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";977.22;"MWh"
2005;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2005;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";48;"Anzahl"
2006;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";703.84;"kW"
2006;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2006;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1266.912;"MWh"
2006;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2006;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";71;"Anzahl"
2007;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";817.54;"kW"
2007;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
2007;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1471.572;"MWh"
2007;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
2007;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";80;"Anzahl"
2008;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1068.04;"kW"
2008;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2008;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1922.472;"MWh"
2008;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2008;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";94;"Anzahl"
2009;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1157.84;"kW"
2009;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2009;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2084.1119999999996;"MWh"
2009;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2009;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";103;"Anzahl"
2010;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1235.74;"kW"
2010;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2010;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2224.332;"MWh"
2010;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2010;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";110;"Anzahl"
2011;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1394.94;"kW"
2011;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2011;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2510.892;"MWh"
2011;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2011;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";118;"Anzahl"
2012;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1412.6399999999999;"kW"
2012;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2012;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2542.752;"MWh"
2012;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2012;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";120;"Anzahl"
2013;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1440.94;"kW"
2013;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2013;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2593.692;"MWh"
2013;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2013;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";123;"Anzahl"
2014;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1659.04;"kW"
2014;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2014;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2986.272;"MWh"
2014;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2014;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";142;"Anzahl"
2015;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";1691.24;"kW"
2015;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";54.6;"kW"
2015;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3044.232;"MWh"
2015;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";98.28;"MWh"
2015;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";146;"Anzahl"
2016;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2001.94;"kW"
2016;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";113.6;"kW"
2016;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3603.492;"MWh"
2016;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";204.48;"MWh"
2016;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";156;"Anzahl"
2017;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2245.94;"kW"
2017;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";113.6;"kW"
2017;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4042.692;"MWh"
2017;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";204.48;"MWh"
2017;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";177;"Anzahl"
2018;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2401.64;"kW"
2018;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";135.6;"kW"
2018;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4322.952;"MWh"
2018;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";244.08;"MWh"
2018;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";193;"Anzahl"
2019;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2622.44;"kW"
2019;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";135.6;"kW"
2019;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4720.392;"MWh"
2019;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";244.08;"MWh"
2019;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";215;"Anzahl"
2020;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2744.04;"kW"
2020;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";135.6;"kW"
2020;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";4939.272;"MWh"
2020;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";244.08;"MWh"
2020;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";224;"Anzahl"
2021;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";2833.84;"kW"
2021;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";135.6;"kW"
2021;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5100.912;"MWh"
2021;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";244.08;"MWh"
2021;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";231;"Anzahl"
2022;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3014.34;"kW"
2022;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";135.6;"kW"
2022;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5425.812;"MWh"
2022;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";244.08;"MWh"
2022;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";251;"Anzahl"
2023;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3267.04;"kW"
2023;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";208.8;"kW"
2023;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";5880.672;"MWh"
2023;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";375.84;"MWh"
2023;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";267;"Anzahl"
2024;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";3521.54;"kW"
2024;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";284.6;"kW"
2024;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";6338.772;"MWh"
2024;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";512.2800000000001;"MWh"
2024;136;"Langnau am Albis";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";276;"Anzahl"
1983;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1983;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1983;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1983;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1983;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1984;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1984;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1984;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1984;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1984;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1985;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1985;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1985;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1985;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1985;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1986;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1986;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1986;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1986;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1986;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1987;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1987;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1987;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1987;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1987;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1988;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"kW"
1988;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1988;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";0;"MWh"
1988;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1988;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";0;"Anzahl"
1989;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";46.6;"kW"
1989;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1989;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";83.88;"MWh"
1989;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1989;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1990;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";46.6;"kW"
1990;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1990;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";83.88;"MWh"
1990;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1990;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1991;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";46.6;"kW"
1991;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1991;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";83.88;"MWh"
1991;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1991;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1992;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";46.6;"kW"
1992;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1992;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";83.88;"MWh"
1992;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"MWh"
1992;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Anzahl";2;"Anzahl"
1993;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";46.6;"kW"
1993;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Kälte";0;"kW"
1993;137;"Oberrieden";"Umgebungswärme";"Sole_Wasser_WP";"Wärme";83.88;"MWh"
