"jahr";"ort";"bfsnr";"rubrik";"thema";"wert";"einheit"
2021;"Zell (ZH)";231;"Strom";"PV";69;"Anzahl"
2022;"Zell (ZH)";231;"Strom";"PV";2146.11;"kW"
2022;"Zell (ZH)";231;"Strom";"PV";2146.11;"MWh"
2022;"Zell (ZH)";231;"Strom";"PV";85;"Anzahl"
2023;"Zell (ZH)";231;"Strom";"PV";2558.88;"kW"
2023;"Zell (ZH)";231;"Strom";"PV";2558.88;"MWh"
2023;"Zell (ZH)";231;"Strom";"PV";105;"Anzahl"
2024;"Zell (ZH)";231;"Strom";"PV";3132.35;"kW"
2024;"Zell (ZH)";231;"Strom";"PV";3132.35;"MWh"
2024;"Zell (ZH)";231;"Strom";"PV";135;"Anzahl"
2025;"Zell (ZH)";231;"Strom";"PV";3226.08;"kW"
2025;"Zell (ZH)";231;"Strom";"PV";3226.08;"MWh"
2025;"Zell (ZH)";231;"Strom";"PV";140;"Anzahl"
1990;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1990;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1990;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1991;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1991;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1991;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1992;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1992;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1992;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1993;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1993;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1993;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1994;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1994;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1994;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1995;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1995;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1995;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1996;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1996;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1996;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1997;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1997;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1997;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1998;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1998;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1998;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
1999;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
1999;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
1999;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2000;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2000;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2000;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2001;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2001;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2001;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2002;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2002;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2002;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2003;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2003;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2003;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2004;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2004;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2004;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2005;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2005;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2005;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2006;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2006;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2006;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2007;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2007;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2007;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2008;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2008;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2008;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2009;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2009;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2009;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2010;"Aesch (ZH)";241;"Strom";"PV";0;"kW"
2010;"Aesch (ZH)";241;"Strom";"PV";0;"MWh"
2010;"Aesch (ZH)";241;"Strom";"PV";0;"Anzahl"
2011;"Aesch (ZH)";241;"Strom";"PV";11.7;"kW"
2011;"Aesch (ZH)";241;"Strom";"PV";11.7;"MWh"
2011;"Aesch (ZH)";241;"Strom";"PV";1;"Anzahl"
2012;"Aesch (ZH)";241;"Strom";"PV";33.89;"kW"
2012;"Aesch (ZH)";241;"Strom";"PV";33.89;"MWh"
2012;"Aesch (ZH)";241;"Strom";"PV";2;"Anzahl"
2013;"Aesch (ZH)";241;"Strom";"PV";33.89;"kW"
2013;"Aesch (ZH)";241;"Strom";"PV";33.89;"MWh"
2013;"Aesch (ZH)";241;"Strom";"PV";2;"Anzahl"
2014;"Aesch (ZH)";241;"Strom";"PV";33.89;"kW"
2014;"Aesch (ZH)";241;"Strom";"PV";33.89;"MWh"
2014;"Aesch (ZH)";241;"Strom";"PV";2;"Anzahl"
2015;"Aesch (ZH)";241;"Strom";"PV";130.85000000000002;"kW"
2015;"Aesch (ZH)";241;"Strom";"PV";130.85000000000002;"MWh"
2015;"Aesch (ZH)";241;"Strom";"PV";5;"Anzahl"
2016;"Aesch (ZH)";241;"Strom";"PV";139.97;"kW"
2016;"Aesch (ZH)";241;"Strom";"PV";139.97;"MWh"
2016;"Aesch (ZH)";241;"Strom";"PV";6;"Anzahl"
2017;"Aesch (ZH)";241;"Strom";"PV";464.83000000000004;"kW"
2017;"Aesch (ZH)";241;"Strom";"PV";464.83000000000004;"MWh"
2017;"Aesch (ZH)";241;"Strom";"PV";8;"Anzahl"
2018;"Aesch (ZH)";241;"Strom";"PV";481.93;"kW"
2018;"Aesch (ZH)";241;"Strom";"PV";481.93;"MWh"
2018;"Aesch (ZH)";241;"Strom";"PV";9;"Anzahl"
2019;"Aesch (ZH)";241;"Strom";"PV";501.53000000000003;"kW"
2019;"Aesch (ZH)";241;"Strom";"PV";501.53000000000003;"MWh"
2019;"Aesch (ZH)";241;"Strom";"PV";10;"Anzahl"
2020;"Aesch (ZH)";241;"Strom";"PV";645.53;"kW"
2020;"Aesch (ZH)";241;"Strom";"PV";645.53;"MWh"
2020;"Aesch (ZH)";241;"Strom";"PV";11;"Anzahl"
2021;"Aesch (ZH)";241;"Strom";"PV";667.2900000000001;"kW"
2021;"Aesch (ZH)";241;"Strom";"PV";667.2900000000001;"MWh"
2021;"Aesch (ZH)";241;"Strom";"PV";14;"Anzahl"
2022;"Aesch (ZH)";241;"Strom";"PV";770.4300000000001;"kW"
2022;"Aesch (ZH)";241;"Strom";"PV";770.4300000000001;"MWh"
2022;"Aesch (ZH)";241;"Strom";"PV";19;"Anzahl"
2023;"Aesch (ZH)";241;"Strom";"PV";920.5500000000001;"kW"
2023;"Aesch (ZH)";241;"Strom";"PV";920.5500000000001;"MWh"
2023;"Aesch (ZH)";241;"Strom";"PV";27;"Anzahl"
2024;"Aesch (ZH)";241;"Strom";"PV";1154.6100000000001;"kW"
2024;"Aesch (ZH)";241;"Strom";"PV";1154.6100000000001;"MWh"
2024;"Aesch (ZH)";241;"Strom";"PV";39;"Anzahl"
2025;"Aesch (ZH)";241;"Strom";"PV";1190.04;"kW"
2025;"Aesch (ZH)";241;"Strom";"PV";1190.04;"MWh"
2025;"Aesch (ZH)";241;"Strom";"PV";42;"Anzahl"
1990;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1990;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1990;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1991;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1991;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1991;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1992;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1992;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1992;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1993;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1993;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1993;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1994;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1994;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1994;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1995;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1995;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1995;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1996;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1996;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1996;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1997;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1997;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1997;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1998;"Birmensdorf (ZH)";242;"Strom";"PV";0;"kW"
1998;"Birmensdorf (ZH)";242;"Strom";"PV";0;"MWh"
1998;"Birmensdorf (ZH)";242;"Strom";"PV";0;"Anzahl"
1999;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
1999;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
1999;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2000;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2000;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2000;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2001;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2001;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2001;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2002;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2002;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2002;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2003;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2003;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2003;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2004;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2004;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2004;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2005;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2005;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2005;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2006;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2006;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2006;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2007;"Birmensdorf (ZH)";242;"Strom";"PV";3;"kW"
2007;"Birmensdorf (ZH)";242;"Strom";"PV";3;"MWh"
2007;"Birmensdorf (ZH)";242;"Strom";"PV";1;"Anzahl"
2008;"Birmensdorf (ZH)";242;"Strom";"PV";8.26;"kW"
2008;"Birmensdorf (ZH)";242;"Strom";"PV";8.26;"MWh"
2008;"Birmensdorf (ZH)";242;"Strom";"PV";2;"Anzahl"
2009;"Birmensdorf (ZH)";242;"Strom";"PV";8.26;"kW"
2009;"Birmensdorf (ZH)";242;"Strom";"PV";8.26;"MWh"
2009;"Birmensdorf (ZH)";242;"Strom";"PV";2;"Anzahl"
2010;"Birmensdorf (ZH)";242;"Strom";"PV";19.67;"kW"
2010;"Birmensdorf (ZH)";242;"Strom";"PV";19.67;"MWh"
2010;"Birmensdorf (ZH)";242;"Strom";"PV";4;"Anzahl"
2011;"Birmensdorf (ZH)";242;"Strom";"PV";24.15;"kW"
2011;"Birmensdorf (ZH)";242;"Strom";"PV";24.15;"MWh"
2011;"Birmensdorf (ZH)";242;"Strom";"PV";5;"Anzahl"
2012;"Birmensdorf (ZH)";242;"Strom";"PV";32.2;"kW"
2012;"Birmensdorf (ZH)";242;"Strom";"PV";32.2;"MWh"
2012;"Birmensdorf (ZH)";242;"Strom";"PV";6;"Anzahl"
2013;"Birmensdorf (ZH)";242;"Strom";"PV";355.60999999999996;"kW"
2013;"Birmensdorf (ZH)";242;"Strom";"PV";355.60999999999996;"MWh"
2013;"Birmensdorf (ZH)";242;"Strom";"PV";11;"Anzahl"
2014;"Birmensdorf (ZH)";242;"Strom";"PV";355.60999999999996;"kW"
2014;"Birmensdorf (ZH)";242;"Strom";"PV";355.60999999999996;"MWh"
2014;"Birmensdorf (ZH)";242;"Strom";"PV";11;"Anzahl"
2015;"Birmensdorf (ZH)";242;"Strom";"PV";650.9;"kW"
2015;"Birmensdorf (ZH)";242;"Strom";"PV";650.9;"MWh"
2015;"Birmensdorf (ZH)";242;"Strom";"PV";15;"Anzahl"
2016;"Birmensdorf (ZH)";242;"Strom";"PV";775.5999999999999;"kW"
2016;"Birmensdorf (ZH)";242;"Strom";"PV";775.5999999999999;"MWh"
2016;"Birmensdorf (ZH)";242;"Strom";"PV";21;"Anzahl"
2017;"Birmensdorf (ZH)";242;"Strom";"PV";1475.49;"kW"
2017;"Birmensdorf (ZH)";242;"Strom";"PV";1475.49;"MWh"
2017;"Birmensdorf (ZH)";242;"Strom";"PV";28;"Anzahl"
2018;"Birmensdorf (ZH)";242;"Strom";"PV";1578.6899999999998;"kW"
2018;"Birmensdorf (ZH)";242;"Strom";"PV";1578.6899999999998;"MWh"
2018;"Birmensdorf (ZH)";242;"Strom";"PV";37;"Anzahl"
2019;"Birmensdorf (ZH)";242;"Strom";"PV";1614.02;"kW"
2019;"Birmensdorf (ZH)";242;"Strom";"PV";1614.02;"MWh"
2019;"Birmensdorf (ZH)";242;"Strom";"PV";41;"Anzahl"
2020;"Birmensdorf (ZH)";242;"Strom";"PV";1832.9099999999999;"kW"
2020;"Birmensdorf (ZH)";242;"Strom";"PV";1832.9099999999999;"MWh"
2020;"Birmensdorf (ZH)";242;"Strom";"PV";56;"Anzahl"
2021;"Birmensdorf (ZH)";242;"Strom";"PV";2183.2999999999997;"kW"
2021;"Birmensdorf (ZH)";242;"Strom";"PV";2183.2999999999997;"MWh"
2021;"Birmensdorf (ZH)";242;"Strom";"PV";72;"Anzahl"
2022;"Birmensdorf (ZH)";242;"Strom";"PV";2901.38;"kW"
2022;"Birmensdorf (ZH)";242;"Strom";"PV";2901.38;"MWh"
2022;"Birmensdorf (ZH)";242;"Strom";"PV";95;"Anzahl"
2023;"Birmensdorf (ZH)";242;"Strom";"PV";4784.35;"kW"
2023;"Birmensdorf (ZH)";242;"Strom";"PV";4784.35;"MWh"
2023;"Birmensdorf (ZH)";242;"Strom";"PV";134;"Anzahl"
2024;"Birmensdorf (ZH)";242;"Strom";"PV";5530.16;"kW"
2024;"Birmensdorf (ZH)";242;"Strom";"PV";5530.16;"MWh"
2024;"Birmensdorf (ZH)";242;"Strom";"PV";164;"Anzahl"
2025;"Birmensdorf (ZH)";242;"Strom";"PV";6171.71;"kW"
2025;"Birmensdorf (ZH)";242;"Strom";"PV";6171.71;"MWh"
2025;"Birmensdorf (ZH)";242;"Strom";"PV";178;"Anzahl"
1990;"Dietikon";243;"Strom";"PV";0;"kW"
1990;"Dietikon";243;"Strom";"PV";0;"MWh"
1990;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1991;"Dietikon";243;"Strom";"PV";0;"kW"
1991;"Dietikon";243;"Strom";"PV";0;"MWh"
1991;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1992;"Dietikon";243;"Strom";"PV";0;"kW"
1992;"Dietikon";243;"Strom";"PV";0;"MWh"
1992;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1993;"Dietikon";243;"Strom";"PV";0;"kW"
1993;"Dietikon";243;"Strom";"PV";0;"MWh"
1993;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1994;"Dietikon";243;"Strom";"PV";0;"kW"
1994;"Dietikon";243;"Strom";"PV";0;"MWh"
1994;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1995;"Dietikon";243;"Strom";"PV";0;"kW"
1995;"Dietikon";243;"Strom";"PV";0;"MWh"
1995;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1996;"Dietikon";243;"Strom";"PV";0;"kW"
1996;"Dietikon";243;"Strom";"PV";0;"MWh"
1996;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1997;"Dietikon";243;"Strom";"PV";0;"kW"
1997;"Dietikon";243;"Strom";"PV";0;"MWh"
1997;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1998;"Dietikon";243;"Strom";"PV";0;"kW"
1998;"Dietikon";243;"Strom";"PV";0;"MWh"
1998;"Dietikon";243;"Strom";"PV";0;"Anzahl"
1999;"Dietikon";243;"Strom";"PV";0;"kW"
1999;"Dietikon";243;"Strom";"PV";0;"MWh"
1999;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2000;"Dietikon";243;"Strom";"PV";0;"kW"
2000;"Dietikon";243;"Strom";"PV";0;"MWh"
2000;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2001;"Dietikon";243;"Strom";"PV";0;"kW"
2001;"Dietikon";243;"Strom";"PV";0;"MWh"
2001;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2002;"Dietikon";243;"Strom";"PV";0;"kW"
2002;"Dietikon";243;"Strom";"PV";0;"MWh"
2002;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2003;"Dietikon";243;"Strom";"PV";0;"kW"
2003;"Dietikon";243;"Strom";"PV";0;"MWh"
2003;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2004;"Dietikon";243;"Strom";"PV";0;"kW"
2004;"Dietikon";243;"Strom";"PV";0;"MWh"
2004;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2005;"Dietikon";243;"Strom";"PV";0;"kW"
2005;"Dietikon";243;"Strom";"PV";0;"MWh"
2005;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2006;"Dietikon";243;"Strom";"PV";0;"kW"
2006;"Dietikon";243;"Strom";"PV";0;"MWh"
2006;"Dietikon";243;"Strom";"PV";0;"Anzahl"
2007;"Dietikon";243;"Strom";"PV";15;"kW"
2007;"Dietikon";243;"Strom";"PV";15;"MWh"
2007;"Dietikon";243;"Strom";"PV";1;"Anzahl"
2008;"Dietikon";243;"Strom";"PV";15;"kW"
2008;"Dietikon";243;"Strom";"PV";15;"MWh"
2008;"Dietikon";243;"Strom";"PV";1;"Anzahl"
2009;"Dietikon";243;"Strom";"PV";336.10999999999996;"kW"
2009;"Dietikon";243;"Strom";"PV";336.10999999999996;"MWh"
2009;"Dietikon";243;"Strom";"PV";5;"Anzahl"
2010;"Dietikon";243;"Strom";"PV";692.51;"kW"
2010;"Dietikon";243;"Strom";"PV";692.51;"MWh"
2010;"Dietikon";243;"Strom";"PV";6;"Anzahl"
2011;"Dietikon";243;"Strom";"PV";707.3799999999999;"kW"
2011;"Dietikon";243;"Strom";"PV";707.3799999999999;"MWh"
2011;"Dietikon";243;"Strom";"PV";8;"Anzahl"
2012;"Dietikon";243;"Strom";"PV";792.7099999999999;"kW"
2012;"Dietikon";243;"Strom";"PV";792.7099999999999;"MWh"
2012;"Dietikon";243;"Strom";"PV";12;"Anzahl"
2013;"Dietikon";243;"Strom";"PV";1071.8899999999999;"kW"
2013;"Dietikon";243;"Strom";"PV";1071.8899999999999;"MWh"
2013;"Dietikon";243;"Strom";"PV";21;"Anzahl"
2014;"Dietikon";243;"Strom";"PV";1224.1399999999999;"kW"
2014;"Dietikon";243;"Strom";"PV";1224.1399999999999;"MWh"
2014;"Dietikon";243;"Strom";"PV";28;"Anzahl"
2015;"Dietikon";243;"Strom";"PV";1523.2;"kW"
2015;"Dietikon";243;"Strom";"PV";1523.2;"MWh"
2015;"Dietikon";243;"Strom";"PV";39;"Anzahl"
2016;"Dietikon";243;"Strom";"PV";1969.1699999999998;"kW"
2016;"Dietikon";243;"Strom";"PV";1969.1699999999998;"MWh"
2016;"Dietikon";243;"Strom";"PV";46;"Anzahl"
2017;"Dietikon";243;"Strom";"PV";2097.5499999999997;"kW"
2017;"Dietikon";243;"Strom";"PV";2097.5499999999997;"MWh"
2017;"Dietikon";243;"Strom";"PV";58;"Anzahl"
2018;"Dietikon";243;"Strom";"PV";2355.07;"kW"
2018;"Dietikon";243;"Strom";"PV";2355.07;"MWh"
2018;"Dietikon";243;"Strom";"PV";65;"Anzahl"
2019;"Dietikon";243;"Strom";"PV";2834.5099999999998;"kW"
2019;"Dietikon";243;"Strom";"PV";2834.5099999999998;"MWh"
2019;"Dietikon";243;"Strom";"PV";80;"Anzahl"
2020;"Dietikon";243;"Strom";"PV";3769.75;"kW"
2020;"Dietikon";243;"Strom";"PV";3769.75;"MWh"
2020;"Dietikon";243;"Strom";"PV";96;"Anzahl"
2021;"Dietikon";243;"Strom";"PV";5124.42;"kW"
2021;"Dietikon";243;"Strom";"PV";5124.42;"MWh"
2021;"Dietikon";243;"Strom";"PV";123;"Anzahl"
2022;"Dietikon";243;"Strom";"PV";6133.77;"kW"
2022;"Dietikon";243;"Strom";"PV";6133.77;"MWh"
2022;"Dietikon";243;"Strom";"PV";151;"Anzahl"
2023;"Dietikon";243;"Strom";"PV";7020.41;"kW"
2023;"Dietikon";243;"Strom";"PV";7020.41;"MWh"
2023;"Dietikon";243;"Strom";"PV";189;"Anzahl"
2024;"Dietikon";243;"Strom";"PV";8684.63;"kW"
2024;"Dietikon";243;"Strom";"PV";8684.63;"MWh"
2024;"Dietikon";243;"Strom";"PV";232;"Anzahl"
2025;"Dietikon";243;"Strom";"PV";9343.95;"kW"
2025;"Dietikon";243;"Strom";"PV";9343.95;"MWh"
2025;"Dietikon";243;"Strom";"PV";241;"Anzahl"
1990;"Geroldswil";244;"Strom";"PV";0;"kW"
1990;"Geroldswil";244;"Strom";"PV";0;"MWh"
1990;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1991;"Geroldswil";244;"Strom";"PV";0;"kW"
1991;"Geroldswil";244;"Strom";"PV";0;"MWh"
1991;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1992;"Geroldswil";244;"Strom";"PV";0;"kW"
1992;"Geroldswil";244;"Strom";"PV";0;"MWh"
1992;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1993;"Geroldswil";244;"Strom";"PV";0;"kW"
1993;"Geroldswil";244;"Strom";"PV";0;"MWh"
1993;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1994;"Geroldswil";244;"Strom";"PV";0;"kW"
1994;"Geroldswil";244;"Strom";"PV";0;"MWh"
1994;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1995;"Geroldswil";244;"Strom";"PV";0;"kW"
1995;"Geroldswil";244;"Strom";"PV";0;"MWh"
1995;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1996;"Geroldswil";244;"Strom";"PV";0;"kW"
1996;"Geroldswil";244;"Strom";"PV";0;"MWh"
1996;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1997;"Geroldswil";244;"Strom";"PV";0;"kW"
1997;"Geroldswil";244;"Strom";"PV";0;"MWh"
1997;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1998;"Geroldswil";244;"Strom";"PV";0;"kW"
1998;"Geroldswil";244;"Strom";"PV";0;"MWh"
1998;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
1999;"Geroldswil";244;"Strom";"PV";0;"kW"
1999;"Geroldswil";244;"Strom";"PV";0;"MWh"
1999;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2000;"Geroldswil";244;"Strom";"PV";0;"kW"
2000;"Geroldswil";244;"Strom";"PV";0;"MWh"
2000;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2001;"Geroldswil";244;"Strom";"PV";0;"kW"
2001;"Geroldswil";244;"Strom";"PV";0;"MWh"
2001;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2002;"Geroldswil";244;"Strom";"PV";0;"kW"
2002;"Geroldswil";244;"Strom";"PV";0;"MWh"
2002;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2003;"Geroldswil";244;"Strom";"PV";0;"kW"
2003;"Geroldswil";244;"Strom";"PV";0;"MWh"
2003;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2004;"Geroldswil";244;"Strom";"PV";0;"kW"
2004;"Geroldswil";244;"Strom";"PV";0;"MWh"
2004;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2005;"Geroldswil";244;"Strom";"PV";0;"kW"
2005;"Geroldswil";244;"Strom";"PV";0;"MWh"
2005;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2006;"Geroldswil";244;"Strom";"PV";0;"kW"
2006;"Geroldswil";244;"Strom";"PV";0;"MWh"
2006;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2007;"Geroldswil";244;"Strom";"PV";0;"kW"
2007;"Geroldswil";244;"Strom";"PV";0;"MWh"
2007;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2008;"Geroldswil";244;"Strom";"PV";0;"kW"
2008;"Geroldswil";244;"Strom";"PV";0;"MWh"
2008;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2009;"Geroldswil";244;"Strom";"PV";0;"kW"
2009;"Geroldswil";244;"Strom";"PV";0;"MWh"
2009;"Geroldswil";244;"Strom";"PV";0;"Anzahl"
2010;"Geroldswil";244;"Strom";"PV";9.2;"kW"
2010;"Geroldswil";244;"Strom";"PV";9.2;"MWh"
2010;"Geroldswil";244;"Strom";"PV";1;"Anzahl"
2011;"Geroldswil";244;"Strom";"PV";9.2;"kW"
2011;"Geroldswil";244;"Strom";"PV";9.2;"MWh"
2011;"Geroldswil";244;"Strom";"PV";1;"Anzahl"
2012;"Geroldswil";244;"Strom";"PV";15.44;"kW"
2012;"Geroldswil";244;"Strom";"PV";15.44;"MWh"
2012;"Geroldswil";244;"Strom";"PV";2;"Anzahl"
2013;"Geroldswil";244;"Strom";"PV";15.44;"kW"
2013;"Geroldswil";244;"Strom";"PV";15.44;"MWh"
2013;"Geroldswil";244;"Strom";"PV";2;"Anzahl"
2014;"Geroldswil";244;"Strom";"PV";70.81;"kW"
2014;"Geroldswil";244;"Strom";"PV";70.81;"MWh"
2014;"Geroldswil";244;"Strom";"PV";6;"Anzahl"
2015;"Geroldswil";244;"Strom";"PV";105.48;"kW"
2015;"Geroldswil";244;"Strom";"PV";105.48;"MWh"
2015;"Geroldswil";244;"Strom";"PV";9;"Anzahl"
